date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,fng_velocity,rainbow_velocity,rainbow_acceleration,pos,portfolio_value,cash,btc_value,fees_paid,trade,equity,bh_equity,ret,strategy_ret
2018-01-14,50,14406.36266055639,3980.2876098039033,1458.0883350060635,15658.763390885706,0.9648845348192375,0.0,,,100.0,94.157253417717,-9.999999999998899e-05,94.157353417717,0.0,0,0.94157253417717,0.9434542120742323,0.023055937066782883,0.02305596211797445
2018-01-15,50,15288.90302525735,3986.425605912531,1460.3368510440148,15682.910748609916,0.9892816415494863,0.0,-0.008578909495827958,,100.0,99.92537594680374,-9.999999999998899e-05,99.92547594680374,0.0,0,0.9992537594680374,1.001250648553119,0.061260457305944094,0.061260522367800885
2018-01-16,50,14889.806342776172,3992.5712028317466,1462.588151467001,15707.088008518653,0.9774905708463463,0.0,-0.022509429153653726,,100.0,97.31695296970457,-9.999999999998899e-05,97.31705296970458,0.0,0,0.9731695296970457,0.9751143187255608,-0.026103683293815738,-0.026103709416993248
2018-01-17,50,14388.717540692984,3998.7244076662655,1464.8422388776735,15731.295198562424,0.9624215474611467,0.0,-0.02768066239336897,,100.0,94.04192813914231,-9.999999999998899e-05,94.04202813914232,0.0,0,0.9404192813914232,0.9422986558071904,-0.03365314434235689,-0.03365317892332487
2018-01-18,50,14865.799885516264,4004.8852275252366,1467.0991158803083,15755.532346709175,0.9755136322325587,0.0,-0.0031101080468950437,,100.0,97.16005115251535,-9.999999999998899e-05,97.16015115251535,0.0,0,0.9716005115251535,0.9735421666318993,0.0331566967990049,0.03315673205636038
2018-01-19,50,14646.648666692605,4011.0536695223414,1469.358785080842,15779.799480944688,0.9686090747407065,0.0,0.012292237441510201,,100.0,95.72771883873853,-9.999999999998899e-05,95.72781883873853,0.0,0,0.9572771883873853,0.9591902344091686,-0.014741972884834698,-0.014741988057709543
2018-01-20,50,14835.249735692683,4017.2297407756955,1471.6212490868352,15804.09662927219,0.9733506133666869,0.0,-0.011532248005028944,,100.0,96.96038095666648,-9.999999999998899e-05,96.96048095666649,0.0,0,0.9696038095666648,0.9715414765056213,0.012876738787963804,0.012876752239385114
2018-01-21,50,14519.829797041464,4023.413448407981,1473.886510507521,15828.423819712869,0.9636497541208437,0.0,-0.01736832240909314,,100.0,94.89885388433395,-9.999999999998899e-05,94.89895388433395,0.0,0,0.9489885388433394,0.9508850293020913,-0.021261518631016996,-0.021261540559064818
2018-01-22,50,13425.152472235504,4029.604799546347,1476.15457195377,15852.781080305487,0.9299824615847011,0.0,-0.05003206346496747,,100.0,87.74424295451755,-9.999999999998899e-05,87.74434295451755,0.0,0,0.8774424295451755,0.879196015407001,-0.07539188407215414,-0.07539196351661626
2018-01-23,50,14198.625141391838,4035.8038013223127,1478.4254360380523,15877.168439106003,0.9529311347614525,0.0,-0.021489206005251837,,100.0,92.79951895892468,-9.999999999998899e-05,92.79961895892468,0.0,0,0.9279951895892468,0.929849748402201,0.05761369718190901,0.05761376284285169
2018-01-24,50,14253.875756383652,4042.0104608720953,1480.6991053745598,15901.585924188848,0.9539197995843663,0.0,-0.02428087760200126,,100.0,93.16062688081352,-9.999999999998899e-05,93.16072688081353,0.0,0,0.9316062688081352,0.9334680403098757,0.0038912651359988004,0.003891269329194369
2018-01-25,50,13910.533855503652,4048.2247853363147,1482.9755825790971,15926.033563645786,0.9430016175172226,0.0,-0.029806884067212103,,100.0,90.91660696641965,-9.999999999998899e-05,90.91670696641965,0.0,0,0.9091660696641966,0.9109830196145617,-0.024087617062764966,-0.024087642918770746
2018-01-26,50,14989.526729941588,4054.446781859992,1485.2548702690813,15950.511385585889,0.9738240728742396,0.0,-0.008070918031527152,,100.0,97.96870719514784,-9.999999999998899e-05,97.96880719514785,0.0,0,0.9796870719514784,0.9816448789729766,0.07756660424725803,0.07756668956346902
2018-01-27,50,14515.35380770585,4060.676457592817,1487.5369710636392,15975.019418136595,0.9596364372818755,0.0,0.003704573794885424,,100.0,94.8695996360759,-9.999999999998899e-05,94.86969963607591,0.0,0,0.9486959963607591,0.9505919025017056,-0.03163361530878617,-0.0316336475982959
2018-01-28,50,14822.514272700508,4066.913819688847,1489.8218875834982,15999.55768944253,0.9678109132700673,0.0,0.0029263784508297697,,100.0,96.8771442981048,-9.999999999998899e-05,96.8772442981048,0.0,0,0.968771442981048,0.9707074473696214,0.021161073237608186,0.021161095543039243
2018-01-29,50,14585.840234202393,4073.1588753067435,1492.1096224510716,16024.126227666426,0.9603841416181853,0.0,-0.028897499931300974,0.020318590435473016,96.0,95.32647272599498,3.809398130055964,91.51707459593901,0.0038133114414974616,1,0.9532647272599497,0.9552079681623528,-0.015967199231105567,-0.016006578056617538
2018-01-30,50,14786.358850818966,4079.411631609602,1494.4001782903977,16048.725060988461,0.9654896166278403,0.0,-0.012000954218506,0.010508474935147727,100.0,96.57698351981102,-0.0038093981300559854,96.58079291794108,0.003809398130055964,1,0.9657698351981102,0.9683396751659649,0.013747484779545127,0.013118190131827356
2018-01-31,41,14306.23284392119,4085.6720957649877,1496.6935577271518,16073.3542176064,0.9509383895923105,9.0,-0.011483157868836247,0.016197504524532724,96.0,93.43717923928305,3.7338953811947984,89.70328385808826,0.003741446225550405,1,0.9343717923928305,0.9368968388160022,-0.03247087479357247,-0.03251089613793845
2018-02-01,53,13316.965914967092,4091.9402749451024,1498.9897633887078,16098.013725736248,0.9201075535893913,3.0,-0.05540607864316738,0.052295970596272334,96.0,87.23376499480236,3.48912563659026,83.7446393582121,0.00024452521938515305,1,0.8723376499480235,0.8721110165388168,-0.06914936585660603,-0.06639128337333888
2018-02-02,53,13342.05202881204,4098.21617632655,1501.2887979040524,16122.703613611327,0.9202547588486918,3.0,-0.048354315892014665,0.060646553333524866,96.0,87.39152071560684,3.48912563659026,83.90239507901659,0.0,0,0.8739152071560684,0.8737538739573928,0.0018837709734433883,0.0018084249924772422
2018-02-03,52,14400.642809449131,4104.499807090439,1503.590663903822,16147.423909482679,0.9517724148493818,2.0,-0.021578198517305136,0.010045950512276192,100.0,94.04156206763122,-0.0034891256365892076,94.04505119326781,0.0034891256365902593,1,0.9404156206763122,0.943079626361882,0.07934242636373123,0.07609481214619462
2018-02-04,51,13925.335664371256,4110.791174422481,1505.8953640203395,16172.174641619456,0.9369889311688169,1.0,-0.026660822952026875,0.009292500542933735,100.0,90.93751418707103,-0.0034891256365892076,90.94100331270762,0.0,0,0.9093751418707103,0.9119523710915098,-0.0330059672590447,-0.033007191844897976
2018-02-05,47,14002.166647089272,4117.090285512791,1508.2029008875409,16196.955838308133,0.9386617132140991,3.0,0.008679251629397977,0.058711315094365446,96.0,91.4356066807788,3.653909649789305,87.7816970309895,0.0036610598352611557,1,0.914356066807788,0.9169839336011485,0.0055173522972657985,0.005477304918222403
2018-02-06,24,13449.247933435126,4123.397147556087,1510.5132771410488,16221.767527853302,0.9210453386523025,26.0,-0.03188579610914999,0.010396590103898151,96.0,87.96900549718518,3.518635892358116,84.45036960482706,0.0001351386188123769,1,0.8796900549718518,0.880773996254512,-0.03948808263677428,-0.03791303311079097
2018-02-07,43,15138.764715453995,4129.7117677514925,1512.826495418099,16246.609738576875,0.9702491816536412,2.0,0.01632938206927481,0.04061025967127607,96.0,98.57737620433674,3.9426875510840094,94.63468865325274,0.000424476134860754,1,0.9857737620433674,0.9914182832215488,0.12562165485987453,0.12059214091593895
2018-02-08,44,13808.643423090538,4136.03415330277,1515.142558357627,16271.482498819016,0.9308652457133151,9.0,-0.012136371803907475,0.017670512263304627,96.0,90.26192415450632,3.610171356890884,86.65175279761543,0.0003321840101829423,1,0.9026192415450631,0.9043103458873196,-0.0878619436502398,-0.08435456866485969
2018-02-09,40,14101.912483290353,4142.364311418119,1517.461468600193,16296.385836937341,0.9390738212341596,13.0,-0.03475025164007994,0.02667933360855279,92.0,92.09848291985935,7.364421266304794,84.73406165355456,0.003758007917331241,1,0.9209848291985935,0.9235161604732673,0.021238079021536294,0.020346993292645665
2018-02-10,40,13725.52440088688,4148.702249310309,1519.783228788033,16321.319781307462,0.9270337030798877,12.0,-0.03260273420198778,0.036307307996873206,92.0,89.83652757377345,7.186773130543191,82.64975444323026,0.0001774706650965072,1,0.8983652757377345,0.8988669877372267,-0.026690570009526238,-0.02456018030236362
2018-02-11,46,13552.78273667094,4155.047974196583,1522.1078415650202,16346.284360322574,0.9210546503633982,5.0,-0.04675626290666912,0.04968264135749889,96.0,88.7890748092763,3.548218866574003,85.2408559427023,0.0036349193446245636,1,0.887890748092763,0.8875543577177527,-0.012585432743449587,-0.01165954197903507
2018-02-12,40,14674.858352055217,4161.401493298723,1524.435309576691,16371.279602393734,0.9539186001921429,7.0,-0.006465541426042387,0.022431958505258587,96.0,95.84613582445478,3.8335712205059425,92.01256460394883,0.0002856379919238634,1,0.9584613582445478,0.9610376505199344,0.08279300547983981,0.07948118651238811
2018-02-13,49,13675.6222323513,4167.762813843083,1526.7656354702572,16396.30553594998,0.9235684551389739,25.0,-0.041921161488866376,0.029920207270360377,92.0,89.5775105612724,7.1631345803461794,82.41437598092622,0.0033328962560963335,1,0.895775105612724,0.8955989587276951,-0.06809170458289115,-0.06540300461005077
2018-02-14,38,13724.68938518998,4174.131943060422,1529.098821894543,16421.362189437696,0.9244339004867314,5.0,-0.02650448910557912,0.015021331236742874,100.0,89.85888116890861,-0.007163134580346231,89.86604430348896,0.00716313458034618,1,0.8985888116890861,0.8988123036302837,0.00358792835931121,0.0031410853669988636
2018-02-15,56,12542.201229057811,4180.50888818614,1531.4348715000745,16446.4495913215,0.8858376287536317,12.0,-0.034269924835759635,0.021136153807407743,92.0,82.10964984350979,6.562721643140944,75.54692820036884,0.0065764612389602505,1,0.8210964984350979,0.8213726710236935,-0.08615773537346261,-0.08623779001691012
2018-02-16,55,13337.068131775017,4186.893656460178,1533.7737869390394,16471.567770083893,0.9110796189516714,15.0,-0.009175139897020346,0.03917917599499432,92.0,86.89707685627782,6.9514081989213174,79.9456686573565,0.00038907563141178517,1,0.8689707685627782,0.8734274849331182,0.06337539066712261,0.05830529081407909
2018-02-17,45,13917.11435263124,4193.28625512688,1536.1155708652395,16496.71675422469,0.9283703092840286,5.0,-0.02340210556535316,0.0018239070480480235,100.0,90.36011383806874,-0.006951408198918152,90.36706524626766,0.006951408198921314,1,0.9036011383806875,0.9114139679308612,0.043491284225675386,0.03985216887696419
2018-02-18,50,14467.630990786338,4199.686691435232,1538.4602259341777,16521.896572261976,0.9440698826021245,4.0,0.0070809514333076695,0.033741774385334544,96.0,93.93098226180719,3.7536255228508586,90.17735673895633,0.003764341272322099,1,0.9393098226180718,0.947466596434128,0.03955680927857097,0.039518193061793605
2018-02-19,78,14124.257840725068,4206.094972638695,1540.8077548029944,16547.10725273143,0.9333092108055655,38.0,-0.005352502408533577,0.014031754037931554,96.0,91.79055888076392,3.671546918351299,88.11901196241263,8.199660789166785e-05,1,0.9179055888076393,0.9249795292700148,-0.02373388914051966,-0.02278719256951245
2018-02-20,73,13948.893330825857,4212.511105995339,1543.1581601305195,16572.348824186865,0.9274042410820812,24.0,0.006358902429778657,0.038244698538928645,92.0,90.69290325234356,7.252134821877922,83.44076843046564,0.0035841720756022255,1,0.9069290325234356,0.9134951324509808,-0.012415838897642861,-0.011958262830126465
2018-02-21,49,14197.195065147276,4218.935098767635,1545.5114445771956,16597.62131519942,0.934194919741239,11.0,-0.03605426191240213,0.05238364398167694,92.0,92.17809519900486,7.374135263161658,84.8039599358432,0.00012212256384758292,1,0.9217809519900486,0.9297560945432563,0.017800819637260767,0.016376054723145295
2018-02-22,46,13570.677309935258,4225.366958222738,1547.8676108051795,16622.92475435864,0.9145410580876409,10.0,-0.016324187625674225,0.004187815821766749,96.0,88.4280496932277,3.533592217897294,84.89445747533041,0.0038367063389254386,1,0.8842804969322771,0.8887262503680546,-0.04412968564121922,-0.040682610089535
2018-02-23,60,13490.85777302302,4231.806691632236,1550.226661478254,16648.259170271536,0.9114145483526671,5.0,-0.027659272881492503,0.007090978758587441,100.0,87.9216532470803,-0.0035335922178969525,87.92518683929819,0.003533592217897294,1,0.879216532470803,0.8834989712775561,-0.005881765153593288,-0.005726649495314873
2018-02-24,70,12271.371266984524,4238.254306272332,1552.5885992618912,16673.624591563253,0.8708629203293843,25.0,-0.05617078275050347,0.023568048548515685,92.0,79.96738217230633,6.391501252406059,73.57588091990027,0.006401436280904861,1,0.7996738217230633,0.8036363641921621,-0.09039354847228775,-0.09046998982629018
2018-02-25,35,13083.670378495815,4244.709809423701,1554.9534268232017,16699.021046876536,0.897221989853021,15.0,-0.023832660510377135,0.022923602396291987,92.0,84.83731625545265,6.786621426002063,78.05069482945059,0.0003955156892852898,1,0.8483731625545264,0.8568327910957929,0.06619464881620352,0.060899005955366015
2018-02-26,48,12388.905449439337,4251.173208371595,1557.3211468309723,16724.448564872142,0.8735963118690263,30.0,-0.08032228832311661,0.07385674689707422,92.0,80.69203051627815,6.455084228269193,74.23694628800895,0.000331205991741129,1,0.8069203051627816,0.8113335270439134,-0.053101683927958554,-0.04886158499748716
2018-02-27,72,13945.360098003,4257.644510405843,1559.6917619556675,16749.907174228825,0.922808237359387,1.0,-0.0007602177795869025,0.041160943709279474,96.0,90.01292785867919,3.5978911226816837,86.4150367359975,0.002854338766820689,1,0.9001292785867919,0.913263745565373,0.1256329427095677,0.11551199396972311
2018-02-28,48,12917.307939123166,4264.123722820748,1562.06527486939,16775.396903642948,0.8899091223526937,1.0,-0.03452477813403765,0.008020289028458527,100.0,83.63521425173855,-0.003597891122681496,83.63881214286123,0.0035978911226816836,1,0.8363521425173854,0.8459379283288848,-0.07372001523482019,-0.07085330694890513
2018-03-01,67,13133.01877649098,4270.610852915225,1564.4416882459323,16800.917781829015,0.8962452204212293,21.0,0.010407591667597638,0.04467751650335727,92.0,85.02512313400037,6.795748190664724,78.22937494333564,0.006806152234021427,1,0.8502512313400037,0.8600645543829358,0.01669936478904277,0.01661870415107991
2018-03-02,48,13287.135668946888,4277.105907992698,1566.8210047607388,16826.469837519267,0.9005196259926729,12.0,-0.010559992958998565,0.0013848530619782196,96.0,85.93643426757028,3.434367990298883,82.5020662772714,0.003358022178187653,1,0.8593643426757027,0.8701574719892251,0.011735069832671474,0.010718139533107962
2018-03-03,41,12422.225595072669,4283.608895361136,1569.203227090918,16852.05309946382,0.8715259018499796,29.0,-0.05684440743404906,0.0334423018686959,92.0,80.56305083268077,6.442274023020765,74.12077680966,0.003010916949671554,1,0.8056305083268077,0.8135156206427899,-0.06509379413469718,-0.06252741902414782
2018-03-04,69,13407.053935119391,4290.1198223331185,1571.5883579152685,16877.667596430947,0.9030246068333267,34.0,-0.041045275768797795,0.048126227202105465,92.0,86.43883910591495,6.914672087212871,79.52416701870209,0.0004728709351272329,1,0.8643883910591496,0.8780107654256626,0.07927954073200527,0.07293403380958652
2018-03-05,48,12639.661907978552,4296.638696225701,1573.9763999142283,16903.313357206513,0.8775561449968973,0.0,-0.055753065808668234,0.05040056340013466,96.0,81.87976194572018,3.271842422592606,78.60791952312756,0.003639190474146119,1,0.8187976194572018,0.8277552458766188,-0.057237930932065306,-0.052743387201307335
2018-03-06,48,12609.305800795702,4303.165524360554,1576.367355769925,16928.99041059454,0.8759038268662669,24.0,-0.051500414215814305,0.05785931664559296,92.0,81.68770940758161,6.532014392034065,75.15569501554754,0.003263435404846305,1,0.8168770940758161,0.82576726335399,-0.0024016549970919954,-0.002345543435579134
2018-03-07,59,13169.367838333115,4309.700314063891,1578.7612281661518,16954.698785416927,0.8935713315028015,11.0,-0.04062358823843748,0.00456932632603535,96.0,85.0196051824584,3.3979037059684787,81.62170147648993,0.003130979706359227,1,0.850196051824584,0.862445007819236,0.044416563955651744,0.04078821402926436
2018-03-08,50,13315.857493571528,4316.2430726664,1581.1580197883407,16980.43851051318,0.897592178799644,17.0,-0.01694887928799682,0.0006246916623225962,96.0,85.92748617205942,3.4370618174659238,82.4904243545935,3.919730880625139e-05,1,0.8592748617205942,0.8720384274433569,0.011123514586024008,0.010678489833640503
2018-03-09,48,13997.656845809066,4322.793807503491,1583.5577333236524,17006.209614741372,0.9179880230628237,0.0,0.006573474710156568,0.03423274759164907,96.0,90.15099695535885,3.6058776527870298,86.54511930257182,0.00016898482014124738,1,0.9015099695535885,0.9166885924998809,0.05120206134427985,0.04915203471497298
2018-03-10,64,12178.828285560754,4329.352525914977,1585.960371460862,17032.012126976908,0.8587156385726782,23.0,-0.012147281756706096,0.04402350099379737,92.0,78.90278434429317,6.309732710853343,72.59305163343983,0.0027065616196859993,1,0.7890278434429316,0.7975758430405453,-0.12993807322779694,-0.12477080665714202
2018-03-11,52,12294.51605036532,4335.919235245358,1588.3659368904605,17057.84607611362,0.8620597566309897,17.0,-0.03516223322203138,0.011329572711654246,96.0,79.58610007167134,3.1805680473319513,76.4055320243394,0.003126038624896495,1,0.7958610007167134,0.805152086368721,0.009499088261366362,0.008660223248859289
2018-03-12,40,12211.759992506995,4342.493942843574,1590.774432304566,17083.71149106281,0.8585764324327858,8.0,-0.015019879436240502,0.0653024088868761,96.0,79.07176866344956,3.162854466323682,75.90891419712588,1.7695885123146126e-05,1,0.7907176866344956,0.7997324982880417,-0.006731135859216364,-0.006462578361781768
2018-03-13,34,12534.627927452651,4349.076656063215,1593.185860397,17109.60840075409,0.8689310578446631,14.0,-0.05387717951472393,0.053116961735137025,92.0,81.07540853879944,6.482975114539029,74.5924334242604,0.0033234440923076538,1,0.8107540853879943,0.8208767052155954,0.026439099289845558,0.025339510032688084
2018-03-14,47,12127.064528387453,4355.6673822624525,1595.6002238632627,17135.53683413508,0.8543687029758633,12.0,-0.03554041937683039,0.001015641242792742,96.0,78.64336178524034,3.1426644556191974,75.50069732962115,0.0033369736852345965,1,0.7864336178524034,0.7941859009789276,-0.03251499776651334,-0.029997341948578837
2018-03-15,53,12640.675343666424,4362.266128803901,1598.0175254004803,17161.496820170876,0.8712043804832342,3.0,-0.025040839937995107,0.035448431605592745,96.0,81.84086982764916,3.2735090565525136,78.56736077109665,0.00013097557650982593,1,0.8184086982764915,0.827821614479917,0.042352443501615156,0.04065833364474658
2018-03-16,46,12563.176927488705,4368.872903054966,1600.4377677075358,17187.488387845435,0.8679763106523634,2.0,-0.03254331534030952,0.021983322381310955,96.0,81.3591447784439,3.254348180742408,78.1047965977015,1.9141734076029592e-05,1,0.813591447784439,0.8227463426090971,-0.0061308762444048925,-0.0058861183931662175
2018-03-17,57,12345.62650678392,4375.4877123873885,1602.8609534848997,17213.511566159763,0.8599805679589589,7.0,-0.011545333891020637,0.04529907354302842,96.0,80.00653386219278,3.2002115985880275,76.80632226360476,5.408249965472578e-05,1,0.8000653386219279,0.8084992446018806,-0.01731651332783324,-0.016625186018542015
2018-03-18,80,13434.434474152884,4382.110564177598,1605.28708543476,17239.566384133304,0.8949469259828862,28.0,-0.008077680850440583,0.03296759491835721,92.0,86.77663463808042,6.938687929980478,79.83794670809995,0.003742218549942393,1,0.8677663463808042,0.879803881806853,0.08819382044083901,0.0846193485590665
2018-03-19,46,12922.6731191494,4388.741465806605,1607.716166260983,17265.652870803544,0.8779496943876727,6.0,0.00039354939077540507,0.05614661519944364,96.0,83.72816872754288,3.345824616985886,80.382344110557,0.003589274038955637,1,0.8372816872754288,0.8462892870870635,-0.03809325625042759,-0.035130031525787864
2018-03-20,43,12623.809975403068,4395.380424660006,1610.1481986691151,17291.77105522599,0.8674563298446333,9.0,-0.00844749702163361,0.043052917194180695,92.0,81.86595954545791,6.54632935186878,75.31963019358913,0.0032037084433262208,1,0.8186595954545791,0.8267171231450007,-0.023127037339005563,-0.022241131155569915
2018-03-21,55,12391.211180493903,4402.027448127871,1612.583185366341,17317.920966473757,0.8589857286337936,8.0,-0.034585602869007914,0.006037985369429566,100.0,80.46507229461692,-0.006546329351865943,80.47161862396878,0.006546329351868778,1,0.8046507229461691,0.8114845264131919,-0.01842540369051604,-0.017111962757403676
2018-03-22,59,12483.876855340695,4408.682543604925,1615.021129061551,17344.102633638275,0.8614878643308866,6.0,-0.03610431446875739,0.01915543518076057,100.0,81.06686631920286,-0.006546329351865943,81.07341264855472,0.0,0,0.8106686631920286,0.8175530825997076,0.007478338759383307,0.00747894716831321
2018-03-23,58,12074.965666179292,4415.345718490513,1617.4620324653279,17370.31608582915,0.8468226414859545,12.0,-0.07116538157686914,0.0777388562870257,92.0,78.40501553036758,6.266624148495846,72.13839138187173,0.006279449927775487,1,0.7840501553036758,0.790774013318405,-0.03275514440744165,-0.032835249587102266
2018-03-24,64,12247.91654241746,4422.016980188492,1619.905898289907,17396.561352173725,0.8521774071249875,7.0,-0.006538231447690723,0.005609050309015373,100.0,79.42572729036503,-0.006266624148495659,79.43199391451353,0.006266624148495846,1,0.7942572729036503,0.8021003443648657,0.014323094658776903,0.013018449815906497
2018-03-25,54,13231.059366276717,4428.696336107375,1622.35272924923,17422.838461817682,0.884066586282567,26.0,0.022006829651577298,0.05716906287360868,92.0,85.79487965719535,6.857269598476711,78.93761005871865,0.006870406629254462,1,0.8579487965719536,0.8664851068545771,0.08027020926003181,0.08019004149053544
2018-03-26,74,11695.75521490638,4435.3837936600785,1624.8025280588504,17449.147443924012,0.8314739215463163,28.0,-0.027102510886469533,0.012082631450229031,96.0,76.62754257295546,3.06161318753554,73.56592938541992,0.003791864546394777,1,0.7662754257295546,0.7659400072652641,-0.11603788546845428,-0.1068517972269345
2018-03-27,59,12500.53312949814,4442.079360264355,1627.255297436095,17475.488327674735,0.8588705072666256,16.0,-0.010060550578037453,0.043816628936686475,92.0,81.68609658078313,6.531692058233368,75.15440452254975,0.0034735524231209497,1,0.8168609658078313,0.8186438806298258,0.06880940134298141,0.06601482754078303
2018-03-28,56,12456.02230155266,4448.783043342365,1629.7110400999034,17501.86114226921,0.8567326525348421,1.0,0.002363949558978784,0.037904368935809174,96.0,81.41194330797977,3.253464776175844,78.15847853180392,0.003274952329727796,1,0.8141194330797977,0.8157289236002454,-0.0035607143698891397,-0.0033561803572317306
2018-03-29,68,11900.991823485198,4455.494850320959,1632.1697587709345,17528.265916925247,0.8368961221967509,9.0,-0.03430825828648332,0.00926741834848821,96.0,77.9289908836538,3.1170342446478405,74.81195663900596,0.0001362942372907128,1,0.7792899088365379,0.7793806895108714,-0.04455920715542372,-0.04278183621228682
2018-03-30,49,11968.321796830449,4462.2147886315,1634.631456171501,17554.702680878418,0.8386377533067075,9.0,-0.029338557345655825,0.0032047579946536953,96.0,78.35222317768117,3.13407255395716,75.21815062372401,1.705536467399327e-05,1,0.7835222317768117,0.7837900431033187,0.005657509419709328,0.005430999288303928
2018-03-31,47,12906.659577255125,4468.942865709974,1637.0961350256073,17581.17146338247,0.869798847717205,17.0,0.009818279758246007,0.021363613649266644,92.0,84.24585449190732,6.736350945818538,77.50950354608878,0.003605884276137516,1,0.8424585449190732,0.8452405807684488,0.07840178400560505,0.07521970756159702
2018-04-01,59,12399.950144239603,4475.679088996953,1639.5637980589388,17607.672293709194,0.8522930133079695,5.0,-0.042653912674916694,0.03457623182447611,96.0,81.19589107457391,3.24462646563853,77.95126460893538,0.003488236243936072,1,0.8119589107457391,0.8120568299397176,-0.03925953342013255,-0.036203127569041316
2018-04-02,65,12277.99593780844,4482.423465937668,1642.0344479988873,17634.205201148714,0.8474952212121982,9.0,-0.03045447317547445,0.030848022566249855,92.0,80.42604629458965,6.431149168145437,73.99489712644422,0.0031897124149218286,1,0.8042604629458965,0.8040702053871738,-0.00983505619075542,-0.009481326823264968
2018-04-03,51,11534.30041912345,4489.176003981824,1644.5080875744839,17660.770215008753,0.820540141382939,8.0,-0.04691618846169432,0.03846869144006071,96.0,75.93728431383347,3.0343694571346314,72.90291485669884,0.0033933863246861195,1,0.7593728431383348,0.7553665397821746,-0.06057140941013672,-0.055812292006925945
2018-04-04,42,11730.26040259976,4495.936710583823,1646.9847195164805,17687.36736461552,0.827002807451833,14.0,-0.031982921181960666,0.002602681687047248,96.0,77.17580299466641,3.086981561608184,74.08882143305823,5.266476924279573e-05,1,0.7717580299466641,0.768199707748639,0.016989325434199287,0.016309757348108356
