date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,fng_velocity,rainbow_velocity,pos,trade,ret,turnover,strategy_ret,equity,bh_equity
2018-03-10,64,12178.828285560754,4329.352525914977,1585.960371460862,17032.012126976908,0.8587156385726782,23.0,0.012810263277301392,96.0,1,-0.12993807322779694,0.040000000000000036,-0.12478055029868505,0.8069109866685992,0.7975758430405454
2018-03-11,52,12294.51605036532,4335.919235245358,1588.3659368904605,17057.84607611362,0.8620597566309897,17.0,0.04096485020233709,96.0,0,0.009499088261366362,0.0,0.009119124730911707,0.8142693086027731,0.8051520863687213
2018-03-12,40,12211.759992506995,4342.493942843574,1590.774432304566,17083.71149106281,0.8585764324327858,8.0,0.01897971256411146,100.0,1,-0.006731135859216364,0.040000000000000036,-0.006771135859216364,0.8087557804882336,0.7997324982880419
2018-03-13,34,12534.627927452651,4349.076656063215,1593.185860397,17109.60840075409,0.8689310578446631,14.0,0.00697276902160382,96.0,1,0.026439099289845558,0.040000000000000036,0.025341535318251736,0.8292508936633165,0.8208767052155957
2018-03-14,47,12127.064528387453,4355.6673822624525,1595.6002238632627,17135.53683413508,0.8543687029758633,12.0,0.03920262852693823,96.0,0,-0.03251499776651334,0.0,-0.031214397855852807,0.8033663263461883,0.7941859009789278
2018-03-15,53,12640.675343666424,4362.266128803901,1598.0175254004803,17161.496820170876,0.8712043804832342,3.0,0.026387798316409805,100.0,1,0.042352443501615156,0.040000000000000036,0.04231244350161516,0.8373587186408115,0.8278216144799172
2018-03-16,46,12563.176927488705,4368.872903054966,1600.4377677075358,17187.488387845435,0.8679763106523634,2.0,0.05001171241046032,100.0,0,-0.0061308762444048925,0.0,-0.0061308762444048925,0.8322249759646512,0.8227463426090974
2018-03-17,57,12345.62650678392,4375.4877123873885,1602.8609534848997,17213.511566159763,0.8599805679589589,7.0,0.0012649293862807554,100.0,0,-0.01731651332783324,0.0,-0.01731651332783324,0.8178137410766035,0.8084992446018809
2018-03-18,80,13434.434474152884,4382.110564177598,1605.28708543476,17239.566384133304,0.8949469259828862,28.0,0.032887169351896506,96.0,1,0.08819382044083901,0.040000000000000036,0.08462606762320544,0.8870221020321387,0.8798038818068532
2018-03-19,46,12922.6731191494,4388.741465806605,1607.716166260983,17265.652870803544,0.8779496943876727,6.0,0.019373261954886867,100.0,1,-0.03809325625042759,0.040000000000000036,-0.038133256250427586,0.8531970609155543,0.8462892870870639
2018-03-20,43,12623.809975403068,4395.380424660006,1610.1481986691151,17291.77105522599,0.8674563298446333,9.0,0.0014747280000297902,100.0,0,-0.023127037339005563,0.0,-0.023127037339005563,0.8334651406302305,0.8267171231450009
2018-03-21,55,12391.211180493903,4402.027448127871,1612.583185366341,17317.920966473757,0.8589857286337936,8.0,0.004617025657930318,100.0,0,-0.01842540369051604,0.0,-0.01842540369051604,0.8181082089521458,0.8114845264131922
2018-03-22,59,12483.876855340695,4408.682543604925,1615.021129061551,17344.102633638275,0.8614878643308866,6.0,0.009716516152347587,100.0,0,0.007478338759383307,0.0,0.007478338759383307,0.8242262992805223,0.8175530825997078
2018-03-23,58,12074.965666179292,4415.345718490513,1617.4620324653279,17370.31608582915,0.8468226414859545,12.0,0.021153669166408817,96.0,1,-0.03275514440744165,0.040000000000000036,-0.03148493863114398,0.7982755848295001,0.7907740133184054
2018-03-24,64,12247.91654241746,4422.016980188492,1619.905898289907,17396.561352173725,0.8521774071249875,7.0,0.007803160833971479,100.0,1,0.014323094658776903,0.040000000000000036,0.014283094658776902,0.8096774305714103,0.8021003443648658
2018-03-25,54,13231.059366276717,4428.696336107375,1622.35272924923,17422.838461817682,0.884066586282567,26.0,0.010880339700319208,96.0,1,0.08027020926003181,0.040000000000000036,0.07701940088963054,0.8720383011878757,0.8664851068545771
2018-03-26,74,11695.75521490638,4435.3837936600785,1624.8025280588504,17449.147443924012,0.8314739215463163,28.0,0.0464757728413564,96.0,0,-0.11603788546845428,0.0,-0.1113963700497161,0.7748963998912253,0.7659400072652643
2018-03-27,59,12500.53312949814,4442.079360264355,1627.255297436095,17475.488327674735,0.8588705072666256,16.0,0.008585822578007662,96.0,0,0.06880940134298141,0.0,0.06605702528926216,0.8260837509753981,0.8186438806298261
2018-03-28,56,12456.02230155266,4448.783043342365,1629.7110400999034,17501.86114226921,0.8567326525348421,1.0,0.002253076098951534,100.0,1,-0.0035607143698891397,0.040000000000000036,-0.00360071436988914,0.823109259342529,0.8157289236002456
2018-03-29,68,11900.991823485198,4455.494850320959,1632.1697587709345,17528.265916925247,0.8368961221967509,9.0,0.02459174213413573,100.0,0,-0.04455920715542372,0.0,-0.04455920715542372,0.7864321633439378,0.7793806895108715
2018-03-30,49,11968.321796830449,4462.2147886315,1634.631456171501,17554.702680878418,0.8386377533067075,9.0,0.008184888179247007,100.0,0,0.005657509419709328,0.0,0.005657509419709328,0.7908814107160186,0.7837900431033188
2018-03-31,47,12906.659577255125,4468.942865709974,1637.0961350256073,17581.17146338247,0.869798847717205,17.0,0.017621440592217485,96.0,1,0.07840178400560505,0.040000000000000036,0.07522571264538085,0.8503760284551152,0.8452405807684491
2018-04-01,59,12399.950144239603,4475.679088996953,1639.5637980589388,17607.672293709194,0.8522930133079695,5.0,0.031773572974597486,100.0,1,-0.03925953342013255,0.040000000000000036,-0.03929953342013255,0.8169566473051637,0.812056829939718
2018-04-02,65,12277.99593780844,4482.423465937668,1642.0344479988873,17634.205201148714,0.8474952212121982,9.0,0.01602129966588195,100.0,0,-0.00983505619075542,0.0,-0.00983505619075542,0.8089218327735063,0.8040702053871741
2018-04-03,51,11534.30041912345,4489.176003981824,1644.5080875744839,17660.770215008753,0.820540141382939,8.0,0.03833036588368666,100.0,0,-0.06057140941013672,0.0,-0.06057140941013672,0.759924297259784,0.7553665397821748
2018-04-04,42,11730.26040259976,4495.936710583823,1646.9847195164805,17687.36736461552,0.827002807451833,14.0,0.029729845083009132,96.0,1,0.016989325434199287,0.040000000000000036,0.016269752416831318,0.7722880774317353,0.7681997077486392
2018-04-05,69,12391.304862399556,4502.705593202655,1649.4643465573092,17713.996679313255,0.849463155075322,1.0,0.012567032878571083,100.0,1,0.056353775373417125,0.040000000000000036,0.05631377537341713,0.8157785347477943,0.8114906615210307
2018-04-06,58,12612.521065385015,4509.482659301823,1651.9469714310549,17740.65818846397,0.8562835944736065,9.0,0.017645841166898935,100.0,0,0.01785253493816641,0.0,0.01785253493816641,0.8303422495411855,0.8259778269078306
2018-04-07,64,12723.121043941916,4516.267916349562,1654.4325968735372,17767.351921448288,0.859328074024551,17.0,0.010470773692653923,96.0,1,0.008769061949116752,0.040000000000000036,0.008378299471152081,0.8372991055713916,0.8332208776405822
2018-04-08,47,11770.45046116071,4523.061371818585,1656.9212256222154,17794.07790766444,0.8259098008972634,12.0,0.02638321241070607,96.0,0,-0.07487711383794604,0.0,-0.0718820292844282,0.7771123467448833,0.770831703133335
2018-04-09,70,12096.783431021697,4529.863033186302,1659.4128604162697,17820.836176529152,0.8367968219468098,5.0,0.010698399265388403,100.0,1,0.027724764735028273,0.040000000000000036,0.027684764735028275,0.7986265192372011,0.7922028307530079
2018-04-10,63,12283.007941524558,4536.672907934713,1661.907503996561,17847.626757477192,0.8425995211595769,12.0,0.022059379776637966,96.0,1,0.015394547779147283,0.040000000000000036,0.01473876586798139,0.8103972885201991,0.8043984350818109
2018-04-11,56,11889.569261594525,4543.491003550365,1664.4051591056168,17874.449679961228,0.8282530669082918,14.0,0.0012502594564588465,96.0,0,-0.03203113453993256,0.0,-0.030749889158335257,0.7854776617239876,0.7786326405839942
2018-04-12,70,11631.036997532485,4550.317327524507,1666.9058284876867,17901.304973452414,0.8183598013884554,1.0,0.031103353686866564,100.0,1,-0.021744460070319493,0.040000000000000036,-0.021784460070319492,0.7683664549660334,0.7617016942213681
2018-04-13,65,12403.105230628811,4557.1518873529,1669.4095148886731,17928.192667439667,0.8448009936386036,7.0,0.011482600835002854,100.0,0,0.06637999975927511,0.0,0.06637999975927511,0.8193706200617138,0.812263452500422
2018-04-14,58,11895.063742011123,4563.994690535969,1671.9162210561872,17955.11279143024,0.8265509810777635,6.0,0.032777092946787545,100.0,0,-0.040960830305874274,0.0,-0.040960830305874274,0.785808519135747,0.7789924670588886
2018-04-15,58,10702.281784296623,4570.845744578801,1674.4259497395476,17982.065374949743,0.7814074143091169,11.0,0.044502386588146536,96.0,1,-0.10027537334682946,0.040000000000000036,-0.09630435841295627,0.7101317338649437,0.7008787065901908
2018-04-16,59,11484.31970921634,4577.705056991034,1676.9387036897406,18009.050447541675,0.810484443595916,11.0,0.02631237835089384,96.0,0,0.07307207385131598,0.0,0.07014919089726333,0.7599469004260402,0.752093367198964
2018-04-17,62,12234.508422720211,4584.572635286859,1679.45448565942,18036.06803876745,0.8365085814161002,1.0,0.006090939743476742,100.0,1,0.0653228691379808,0.040000000000000036,0.0652828691379808,0.8095584144783674,0.8012222638040453
2018-04-18,40,11555.887049900037,4591.448486985279,1681.9732984030027,18063.11817820742,0.8118386056872824,16.0,0.016414461221009424,96.0,1,-0.05546780870737189,0.040000000000000036,-0.05328909635907701,0.7664177781209282,0.756780220543275
2018-04-19,62,11862.639180017752,4598.332619609699,1684.4951446765176,18090.20089545925,0.8222436886260048,8.0,0.0038838872375493994,100.0,1,0.026545095914585648,0.040000000000000036,0.02650509591458565,0.7867317548406669,0.7768690240838575
2018-04-20,47,11010.617793312016,4605.225040688302,1687.0200272377444,18117.316220139397,0.7902156062592162,18.0,0.05458538737938745,96.0,1,-0.07182393173864199,0.040000000000000036,-0.0689909744690963,0.7324543644284272,0.7210712363281931
2018-04-21,58,11573.316538936388,4612.125757753785,1689.5479488461162,18144.464181882082,0.8105806868642091,0.0,0.015970294213554337,100.0,1,0.05110510201944907,0.040000000000000036,0.05106510201944907,0.7698572212725555,0.7579216554240357
2018-04-22,50,11224.562754055029,4619.034778343547,1692.078912262789,18171.644810340025,0.7970609512408218,8.0,0.015653536931704903,100.0,0,-0.030134299334856895,0.0,-0.030134299334856895,0.7466581133216271,0.7350822173871175
2018-04-23,44,11138.872258131169,4625.952109999653,1694.612920250627,18198.858135184302,0.793202356783884,15.0,0.017282086812032027,96.0,1,-0.007634194560754981,0.040000000000000036,-0.0073688267783247816,0.7411561190219293,0.7294704567214331
2018-04-24,56,11533.386246604072,4632.877760268607,1697.1499755741215,18226.10418610345,0.8072336605998482,6.0,0.029274920816251937,100.0,1,0.03541776755585957,0.040000000000000036,0.03537776755585957,0.7673765679232901,0.7553066717964595
2018-04-25,51,11908.591247623475,4639.8117367017285,1699.6900809995284,18253.382992804956,0.8200895029551826,11.0,0.008250897267900181,96.0,1,0.03253207626943744,0.040000000000000036,0.031190793218659942,0.7913116517742304,0.7798783660501568
2018-04-26,54,10195.671005460788,4646.754046854855,1702.2332392947567,18280.69458501407,0.7540413514766785,8.0,0.06820233714932633,100.0,1,-0.14383903238802687,0.040000000000000036,-0.14387903238802688,0.6774584969995828,0.6677014164971469
2018-04-27,36,11275.61462051383,4653.704698288601,1704.7794532294674,18308.038992474845,0.79582251255397,11.0,0.0056069062947537995,96.0,1,0.10592177939780778,0.040000000000000036,0.10164490822189547,0.7463187037512488,0.7384255386389614
2018-04-28,59,11805.98424543665,4660.663698567984,1707.328725574933,18335.41624494865,0.8145553199296295,1.0,0.003974633065420341,100.0,1,0.04703687051860683,0.040000000000000036,0.046996870518606834,0.7813933472370607,0.7731587650875548
2018-04-29,62,11280.939467014428,4667.63105526284,1709.8810591041918,18362.82637221582,0.7947626849138169,12.0,0.0022982663270049164,96.0,1,-0.04447276631130237,0.040000000000000036,-0.042733855658850274,0.7480013967234462,0.7387742560062808
2018-04-30,51,12280.156046528788,4674.606775947595,1712.4364565919634,18390.26940407473,0.8298848763938157,7.0,0.03668251960993174,100.0,1,0.08857565297961911,0.040000000000000036,0.08853565297961911,0.8142261888120237,0.8042116681365694
2018-05-01,57,10838.761877814955,4681.590868201307,1714.9949208146643,18417.745370341996,0.7766608345545104,1.0,0.030572826045337842,100.0,0,-0.11737588376340458,0.0,-0.11737588376340458,0.7186556703169037,0.7098166128561978
2018-05-02,50,10573.12153991398,4688.583339607621,1717.5564545503917,18445.254300852273,0.765579432451348,1.0,0.05451007050383461,100.0,0,-0.02450836552140645,0.0,-0.02450836552140645,0.7010425944647457,0.6924201678551515
2018-05-03,56,11068.197033646304,4695.5841977548935,1720.121060578968,18472.796225458744,0.784227499031333,2.0,0.03018614755465454,100.0,0,0.04682396696788094,0.0,0.04682396696788094,0.7338681897510405,0.7248420269226956
