date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,ath,drawdown,rolling_low_30,gain_from_30d_low,sp500_bullish,pos,portfolio_value,cash,btc_value,fees_paid,trade,equity,bh_equity,ret,strategy_ret
2018-01-13,50,14081.695964602934,3974.1572074056485,1455.8426007521439,15634.645907413218,0.9559318634869901,15371.31731870359,-8.389790721003877,,,1,92,92.69017909826725,7.41486128781305,85.2753178104542,0.00042028577180745687,1,0.9269017909826726,0.9221922065954891,-0.05832223603010245,-0.053665129524657074
2018-01-14,50,14406.36266055639,3980.2876098039033,1458.0883350060635,15658.763390885706,0.9648845348192375,15371.31731870359,-6.277631501192538,,,1,92,94.6561238178261,7.572344875495483,87.08377894233061,0.0001576412289113449,1,0.946561238178261,0.9434542120742323,0.023055937066782883,0.021209849184503193
2018-01-15,50,15288.90302525735,3986.425605912531,1460.3368510440148,15682.910748609916,0.9892816415494863,15371.31731870359,-0.5361563471593889,,,1,92,99.99048901136332,7.998846346781349,91.99164266458197,0.00042692839968555064,1,0.9999048901136333,1.001250648553119,0.061260457305944094,0.056355204273985215
2018-01-16,50,14889.806342776172,3992.5712028317466,1462.588151467001,15707.088008518653,0.9774905708463463,15371.31731870359,-3.1325290210587386,,,1,92,97.58878487980454,7.806941751563192,89.78184312824135,0.00019171288233582118,1,0.9758878487980454,0.9751143187255608,-0.026103683293815738,-0.024019325790934465
2018-01-17,50,14388.717540692984,3998.7244076662655,1464.8422388776735,15731.295198562424,0.9624215474611467,15371.31731870359,-6.392424003992126,,,1,92,94.56686044515246,7.565145930027696,87.00171451512476,0.0002415542672682278,1,0.9456686044515246,0.9422986558071904,-0.03365314434235689,-0.03096589878000877
2018-01-18,50,14865.799885516264,4004.8852275252366,1467.0991158803083,15755.532346709175,0.9755136322325587,15371.31731870359,-3.2887059886026804,,,1,92,97.4513189362609,7.795893015082793,89.65542592117811,0.000230978063118215,1,0.974513189362609,0.9735421666318993,0.0331566967990049,0.030501789712913174
2018-01-19,50,14646.648666692605,4011.0536695223414,1469.358785080842,15779.799480944688,0.9686090747407065,15371.31731870359,-4.714421262575974,,,1,92,96.12941003169496,7.69026416293938,88.43914586875557,0.00010552332881459847,1,0.9612941003169496,0.9591902344091686,-0.014741972884834698,-0.01356481286241551
2018-01-20,50,14835.249735692683,4017.2297407756955,1471.6212490868352,15804.09662927219,0.9733506133666869,15371.31731870359,-3.487453754914216,,,1,92,97.26812661841556,7.7813662316722025,89.48676038674336,9.119326199481748e-05,1,0.9726812661841556,0.9715414765056213,0.012876738787963804,0.011845662907378207
2018-01-21,50,14519.829797041464,4023.413448407981,1473.886510507521,15828.423819712869,0.9636497541208437,15371.31731870359,-5.539457055030983,,,1,92,95.36519794311135,7.62908804956182,87.73610989354954,0.00015212605605432827,1,0.9536519794311136,0.9508850293020913,-0.021261518631016996,-0.019563743452872595
2018-01-22,50,13425.152472235504,4029.604799546347,1476.15457195377,15852.781080305487,0.9299824615847011,15371.31731870359,-12.661015358130834,,,1,92,88.74954923814668,7.0995195459018055,81.65002969224489,0.0005290394641958187,1,0.8874954923814669,0.879196015407001,-0.07539188407215414,-0.06937172939032887
2018-01-23,50,14198.625141391838,4035.8038013223127,1478.4254360380523,15877.168439106003,0.9529311347614525,15371.31731870359,-7.629093544798781,,,1,92,93.45333254652958,7.475919968698376,85.9774125778312,0.00037677719999656744,1,0.9345333254652958,0.929849748402201,0.05761369718190901,0.05300064449635644
2018-01-24,50,14253.875756383652,4042.0104608720953,1480.6991053745598,15901.585924188848,0.9539197995843663,15371.31731870359,-7.2696538569290485,,,1,92,93.7878663430694,7.503004364858491,86.28486197821091,2.711150766778303e-05,1,0.9378786634306939,0.9334680403098757,0.0038912651359988004,0.0035796882510663597
2018-01-25,50,13910.533855503652,4048.2247853363147,1482.9755825790971,15926.033563645786,0.9430016175172226,15371.31731870359,-9.503306924920984,,,1,92,91.70913713583572,7.336591323559469,84.37254581227624,0.0001662467945045165,1,0.9170913713583572,0.9109830196145617,-0.024087617062764966,-0.022164159270132378
2018-01-26,50,14989.526729941588,4054.446781859992,1485.2548702690813,15950.511385585889,0.9738240728742396,15371.31731870359,-2.48378574748076,,,1,92,98.25310530719324,7.859766621498268,90.39333868569497,0.0005236989969357353,1,0.9825310530719323,0.9816448789729766,0.07756660424725803,0.0713556835854301
2018-01-27,50,14515.35380770585,4060.676457592817,1487.5369710636392,15975.019418136595,0.9596364372818755,15371.31731870359,-5.568576155514126,,,1,92,95.39318065344293,7.631262700733525,87.7619179527094,0.0002282756451196235,1,0.9539318065344292,0.9505919025017056,-0.03163361530878617,-0.029107727891231727
2018-01-28,50,14822.514272700508,4066.913819688847,1489.8218875834982,15999.55768944253,0.9678109132700673,15371.31731870359,-3.5703058796093368,,,1,92,97.25016826405177,7.779876599475645,89.47029166457612,0.00014876266140352357,1,0.9725016826405176,0.9707074473696214,0.021161073237608186,0.019466670446340872
2018-01-29,50,14585.840234202393,4073.1588753067435,1492.1096224510716,16024.126227666426,0.9603841416181853,15371.31731870359,-5.110018017424178,,,1,92,95.82134999110609,7.665612113006134,88.15573787809996,0.00011415033613337756,1,0.9582134999110609,0.9552079681623528,-0.015967199231105567,-0.014692193324192249
2018-01-30,50,14786.358850818966,4079.411631609602,1494.4001782903977,16048.725060988461,0.9654896166278403,15371.31731870359,-3.8055194343874166,13425.152472235504,10.139224723134932,1,92,97.03317260635536,7.762564523005718,89.27060808334964,9.704945945904341e-05,1,0.9703317260635537,0.9683396751659649,0.013747484779545127,0.01264668693732407
2018-01-31,41,14306.23284392119,4085.6720957649877,1496.6935577271518,16073.3542176064,0.9509383895923105,15371.31731870359,-6.929038368666163,13425.152472235504,6.562907747288871,1,92,94.13401425594779,7.530526423189259,86.60348783275853,0.00023180629352293635,1,0.9413401425594778,0.9368968388160022,-0.03247087479357247,-0.029878012565547007
2018-02-01,53,13316.965914967092,4091.9402749451024,1498.9897633887078,16098.013725736248,0.9201075535893913,15371.31731870359,-13.364836345137409,13316.965914967092,0.0,1,92,88.14448020857449,7.05115614792349,81.093324060651,0.0004788913838818871,1,0.8814448020857449,0.8721110165388168,-0.06914936585660603,-0.06362773429684954
2018-02-02,53,13342.05202881204,4098.21617632655,1501.2887979040524,16122.703613611327,0.9202547588486918,15371.31731870359,-13.20163553856487,13316.965914967092,0.18837709734433883,1,92,88.2972288354112,7.0637666935176275,81.23346214189358,1.262316876290015e-05,1,0.882972288354112,0.8737538739573928,0.0018837709734433883,0.0017329346826400194
2018-02-03,52,14400.642809449131,4104.499807090439,1503.590663903822,16147.423909482679,0.9517724148493818,15371.31731870359,-6.314842697791145,13316.965914967092,8.137566029692112,1,92,94.74197319126297,7.578883473481656,87.16308971778132,0.0005156324123764051,1,0.9474197319126297,0.943079626361882,0.07934242636373123,0.07298920295522504
2018-02-04,51,13925.335664371256,4110.791174422481,1505.8953640203395,16172.174641619456,0.9369889311688169,15371.31731870359,-9.407011932366293,13316.965914967092,4.568381065843319,1,92,91.86461175027067,7.348976010682239,84.51563573958843,0.0002296777850144025,1,0.9186461175027066,0.9119523710915098,-0.0330059672590447,-0.030370503632888735
2018-02-05,47,14002.166647089272,4117.090285512791,1508.2029008875409,16196.955838308133,0.9386617132140991,15371.31731870359,-8.907178501535162,13316.965914967092,5.14532166333832,1,92,92.33087679014108,7.3864356458495735,84.9444411442915,3.7497132299634474e-05,1,0.9233087679014108,0.9169839336011485,0.0055173522972657985,0.005075567522539792
2018-02-06,24,13449.247933435126,4123.397147556087,1510.5132771410488,16221.767527853302,0.9210453386523025,15371.31731870359,-12.504259364483472,13316.965914967092,0.9933345126261983,1,96,88.96892893410327,3.5552359748493245,85.41369295925395,0.0038273722987015478,1,0.8896892893410328,0.880773996254512,-0.03948808263677428,-0.036411956356476205
2018-02-07,43,15138.764715453995,4129.7117677514925,1512.826495418099,16246.609738576875,0.9702491816536412,15371.31731870359,-1.5128996326595145,13316.965914967092,13.680284323919189,1,92,99.69431772824151,7.971478408210583,91.72283932003093,0.004420663096457716,1,0.9969431772824151,0.9914182832215488,0.12562165485987453,0.12055207275881918
2018-02-08,44,13808.643423090538,4136.03415330277,1515.142558357627,16271.482498819016,0.9308652457133151,15371.31731870359,-10.166167695410289,13316.965914967092,3.6921135885077616,1,92,91.6340894909747,7.33018901433206,84.30390047664264,0.0006406487451333902,1,0.916340894909747,0.9043103458873196,-0.0878619436502398,-0.08084942473088919
2018-02-09,40,14101.912483290353,4142.364311418119,1517.461468600193,16296.385836937341,0.9390738212341596,15371.31731870359,-8.258269666117979,13316.965914967092,5.894334890810615,1,92,93.4243986167444,7.473819616912739,85.95057899983166,0.00014377437695763717,1,0.934243986167444,0.9235161604732673,0.021238079021536294,0.01953758842058484
2018-02-10,40,13725.52440088688,4148.702249310309,1519.783228788033,16321.319781307462,0.9270337030798877,15371.31731870359,-10.706908742389531,13316.965914967092,3.067954731795197,1,92,91.12996188394357,7.29024290032394,83.83971898361962,0.00018339332326553404,1,0.9112996188394357,0.8988669877372267,-0.026690570009526238,-0.024559288224196285
2018-02-11,46,13552.78273667094,4155.047974196583,1522.1078415650202,16346.284360322574,0.9210546503633982,15371.31731870359,-11.8307009368669,13316.965914967092,1.7707999195132773,1,92,90.07463422208316,7.205899960474464,82.8687342616087,8.42586811683077e-05,1,0.9007463422208316,0.8875543577177527,-0.012585432743449587,-0.011580468597192972
2018-02-12,40,14674.858352055217,4161.401493298723,1524.435309576691,16371.279602393734,0.9539186001921429,15371.31731870359,-4.530899676379285,13316.965914967092,10.19671031493723,1,92,96.93503684500904,7.75429791645007,89.18073892855897,0.0005489469028784839,1,0.9693503684500904,0.9610376505199344,0.08279300547983981,0.07616353574094159
2018-02-13,49,13675.6222323513,4167.762813843083,1526.7656354702572,16396.30553594998,0.9235684551389739,15371.31731870359,-11.031553452409671,13316.965914967092,2.693228470166087,1,92,90.86159773049921,7.2685201727809075,83.5930775577183,0.0004852924512179442,1,0.9086159773049921,0.8955989587276951,-0.06809170458289115,-0.0626547357094498
2018-02-14,38,13724.68938518998,4174.131943060422,1529.098821894543,16421.362189437696,0.9244339004867314,15371.31731870359,-10.712341039957696,13316.965914967092,3.0616844169034207,1,92,91.16149930238711,7.292897494605299,83.86860180778181,2.4401723547939014e-05,1,0.9116149930238712,0.8988123036302837,0.00358792835931121,0.0033006416283525297
2018-02-15,56,12542.201229057811,4180.50888818614,1531.4348715000745,16446.4495913215,0.8858376287536317,15371.31731870359,-18.405163532753,12542.201229057811,0.0,1,92,83.93441439798099,6.714267588280725,77.22014680970027,0.0005780518544701039,1,0.8393441439798098,0.8213726710236935,-0.08615773537346261,-0.07927781969045433
2018-02-16,55,13337.068131775017,4186.893656460178,1533.7737869390394,16471.567770083893,0.9110796189516714,15371.31731870359,-13.234058895221224,12542.201229057811,6.337539066712261,1,92,88.82787937529704,7.105869715432197,81.72200965986485,0.00039199412127274516,1,0.8882787937529705,0.8734274849331182,0.06337539066712261,0.05830105579951206
2018-02-17,45,13917.11435263124,4193.28625512688,1536.1155708652395,16496.71675422469,0.9283703092840286,15371.31731870359,-9.460496689525089,12542.201229057811,10.962295202121508,1,92,92.38178982866106,7.390281265746052,84.991508562915,0.000284696246560415,1,0.9238178982866105,0.9114139679308612,0.043491284225675386,0.040008953026434035
2018-02-18,50,14467.630990786338,4199.686691435232,1538.4602259341777,16521.896572261976,0.9440698826021245,15371.31731870359,-5.879042824896086,12542.201229057811,15.351609550544332,1,92,95.74351350183021,7.659233396502474,88.08428010532774,0.0002692213521085307,1,0.9574351350183021,0.947466596434128,0.03955680927857097,0.036389462462289135
2018-02-19,78,14124.257840725068,4206.094972638695,1540.8077548029944,16547.10725273143,0.9333092108055655,15371.31731870359,-8.112899188289601,12542.201229057811,12.613867237291188,1,92,93.65259696494891,7.492067478103555,86.16052948684536,0.00016699891947943968,1,0.9365259696494891,0.9249795292700148,-0.02373388914051966,-0.021838727872059205
2018-02-20,73,13948.893330825857,4212.511105995339,1543.1581601305195,16572.348824186865,0.9274042410820812,15371.31731870359,-9.253754628739264,12542.201229057811,11.215671604032451,1,92,92.58267083122229,7.406541896779187,85.1761289344431,8.544014118318444e-05,1,0.9258267083122229,0.9134951324509808,-0.012415838897642861,-0.011424415001829225
2018-02-21,49,14197.195065147276,4218.935098767635,1545.5114445771956,16597.62131519942,0.934194919741239,15371.31731870359,-7.638397082126847,12542.201229057811,13.195401715092636,1,92,94.09875437162196,7.527788691020339,86.57096568060163,0.00012136816240355588,1,0.9409875437162196,0.9297560945432563,0.017800819637260767,0.016375456948779288
2018-02-22,46,13570.677309935258,4225.366958222738,1547.8676108051795,16622.92475435864,0.9145410580876409,15371.31731870359,-11.714285584211703,12542.201229057811,8.200124221374082,1,92,90.27779383787747,7.221966873337043,83.05582696454043,0.000305516301381914,1,0.9027779383787746,0.8887262503680546,-0.04412968564121922,-0.04060585667961625
2018-02-23,60,13490.85777302302,4231.806691632236,1550.226661478254,16648.259170271536,0.9114145483526671,15371.31731870359,-12.23356142282258,12542.201229057811,7.563716501114337,1,92,89.78920131992292,7.183103492966956,82.60609782695597,3.88245558142728e-05,1,0.8978920131992293,0.8834989712775561,-0.005881765153593288,-0.0054121007745489
2018-02-24,70,12271.371266984524,4238.254306272332,1552.5885992618912,16673.624591563253,0.8708629203293843,15371.31731870359,-20.167081242588736,12271.371266984524,0.0,1,98,82.31106969062998,1.6409061996051886,80.6701634910248,0.005536660632729038,1,0.8231106969062998,0.8036363641921621,-0.09039354847228775,-0.08328542318410903
2018-02-25,35,13083.670378495815,4244.709809423701,1554.9534268232017,16699.021046876536,0.897221989853021,15371.31731870359,-14.882569221469389,12271.371266984524,6.619464881620352,1,92,87.64563165883708,7.006709052602105,80.63892260623497,0.005371174027023941,1,0.8764563165883708,0.8568327910957929,0.06619464881620352,0.06480977574774927
2018-02-26,48,12388.905449439337,4251.173208371595,1557.3211468309723,16724.448564872142,0.8735963118690263,15371.31731870359,-19.402448127430816,12271.371266984524,0.957791756908466,1,92,83.362893831257,6.668747902738429,76.69414592851857,0.00033762352633733884,1,0.83362893831257,0.8113335270439134,-0.053101683927958554,-0.048864247384863946
2018-02-27,72,13945.360098003,4257.644510405843,1559.6917619556675,16749.907174228825,0.922808237359387,15371.31731870359,-9.276740510492921,12271.371266984524,13.641416224788628,1,92,92.9974339643507,7.439085297325202,85.5583486670255,0.000771108503089863,1,0.9299743396435071,0.913263745565373,0.1256329427095677,0.11557348468007755
2018-02-28,48,12917.307939123166,4264.123722820748,1562.06527486939,16775.396903642948,0.8899091223526937,15371.31731870359,-15.964860582211926,12271.371266984524,5.263769289390674,1,92,86.68906343794842,6.934701816170568,79.75436162177785,0.0005038796015530806,1,0.8668906343794842,0.8459379283288848,-0.07372001523482019,-0.0678338127998297
2018-03-01,67,13133.01877649098,4270.610852915225,1564.4416882459323,16800.917781829015,0.8962452204212293,15371.31731870359,-14.561527133976227,12271.371266984524,7.021607371823824,1,92,88.02080364515459,7.041565878261881,80.97923776689271,0.00010697103312443801,1,0.8802080364515459,0.8600645543829358,0.01669936478904277,0.015362263178208435
2018-03-02,48,13287.135668946888,4277.105907992698,1566.8210047607388,16826.469837519267,0.9005196259926729,15371.31731870359,-13.558900688496623,12271.371266984524,8.27751340793692,1,92,88.97102453317142,7.117611930253476,81.85341260291794,7.612217416576073e-05,1,0.8897102453317142,0.8701574719892251,0.011735069832671474,0.01079541254641958
2018-03-03,41,12422.225595072669,4283.608895361136,1569.203227090918,16852.05309946382,0.8715259018499796,15371.31731870359,-19.185679811856538,12271.371266984524,1.229319240743787,1,92,83.64202298016919,6.691003845615233,76.95101913455396,0.00042618190273550736,1,0.8364202298016918,0.8135156206427899,-0.06509379413469718,-0.059895922082086384
2018-03-04,69,13407.053935119391,4290.1198223331185,1571.5883579152685,16877.667596430947,0.9030246068333267,15371.31731870359,-12.778757622771298,12271.371266984524,9.254733178763486,1,92,89.74217602670713,7.178924745572042,82.56325128113508,0.0004884093092660749,1,0.8974217602670713,0.8780107654256626,0.07927954073200527,0.07293167751315899
2018-03-05,48,12639.661907978552,4296.638696225701,1573.9763999142283,16903.313357206513,0.8775561449968973,15371.31731870359,-17.771121069768036,12271.371266984524,3.0012183070762033,1,92,85.01567113107599,6.800936497550663,78.21473463352532,0.00037761063738399515,1,0.8501567113107599,0.8277552458766188,-0.057237930932065306,-0.05266759850156222
2018-03-06,48,12609.305800795702,4303.165524360554,1576.367355769925,16928.99041059454,0.8759038268662669,15371.31731870359,-17.96860646775611,12271.371266984524,2.7538449164224543,1,92,84.8277969020137,6.786211395432042,78.04158550658165,1.471039172689359e-05,1,0.848277969020137,0.82576726335399,-0.0024016549970919954,-0.0022098776209462656
2018-03-07,59,13169.367838333115,4309.700314063891,1578.7612281661518,16954.698785416927,0.8935713315028015,15371.31731870359,-14.325053830559952,12271.371266984524,7.3178176408418505,1,92,88.2938586563846,7.063253558586729,81.23060509779788,0.0002773194826373242,1,0.882938586563846,0.862445007819236,0.044416563955651744,0.04085997610399583
2018-03-08,50,13315.857493571528,4316.2430726664,1581.1580197883407,16980.43851051318,0.897592178799644,15371.31731870359,-13.372047317187373,12271.371266984524,8.511568950709991,1,92,89.19735593630193,7.135721737442142,82.06163419885979,7.254071957498809e-05,1,0.8919735593630194,0.8720384274433569,0.011123514586024008,0.010232843978803752
2018-03-09,48,13997.656845809066,4322.793807503491,1583.5577333236524,17006.209614741372,0.9179880230628237,15371.31731870359,-8.936517569792635,12271.371266984524,14.067584960688318,1,92,93.39874455984008,7.4715902564413765,85.92715430339871,0.00033620472372295753,1,0.9339874455984009,0.9166885924998809,0.05120206134427985,0.04710216552314028
2018-03-10,64,12178.828285560754,4329.352525914977,1585.960371460862,17032.012126976908,0.8587156385726782,15371.31731870359,-20.769131018187114,12178.828285560754,0.0,1,98,82.22188185262364,1.638843794291569,80.58303805833206,0.0058269195426072,1,0.8222188185262364,0.7975758430405453,-0.12993807322779694,-0.11966823280001893
2018-03-11,52,12294.51605036532,4335.919235245358,1588.3659368904605,17057.84607611362,0.8620597566309897,15371.31731870359,-20.016510000704123,12178.828285560754,0.9499088261366362,1,98,82.98732634035821,1.6597260417195947,81.32760029863861,2.0903150578604367e-05,1,0.8298732634035821,0.805152086368721,0.009499088261366362,0.009309498523842663
2018-03-12,40,12211.759992506995,4342.493942843574,1590.774432304566,17083.71149106281,0.8585764324327858,15371.31731870359,-20.554889738383665,12178.828285560754,0.2704012748524054,1,98,82.43987735752913,1.648787056215443,80.79109030131369,1.0928057446704997e-05,1,0.8243987735752912,0.7997324982880417,-0.006731135859216364,-0.006596778170486095
2018-03-13,34,12534.627927452651,4349.076656063215,1593.185860397,17109.60840075409,0.8689310578446631,15371.31731870359,-18.454432580084056,12178.828285560754,2.9214603699908803,1,92,84.5708037291154,6.760956394634189,77.8098473344812,0.00511728662504379,1,0.845708037291154,0.8208767052155954,0.026439099289845558,0.025848247715662742
2018-03-14,47,12127.064528387453,4355.6673822624525,1595.6002238632627,17135.53683413508,0.8543687029758633,15371.31731870359,-21.105886522611684,12127.064528387453,0.0,1,98,82.0305764367014,1.635696194276134,80.39488024242526,0.005120140060297757,1,0.820305764367014,0.7941859009789276,-0.03251499776651334,-0.030036693284250626
2018-03-15,53,12640.675343666424,4362.266128803901,1598.0175254004803,17161.496820170876,0.8712043804832342,15371.31731870359,-17.764528038950576,12127.064528387453,4.235244350161516,1,92,85.43029691649731,6.829640541308497,78.60065637518882,0.005199143490522886,1,0.8543029691649732,0.827821614479917,0.042352443501615156,0.041444551866818724
2018-03-16,46,12563.176927488705,4368.872903054966,1600.4377677075358,17187.488387845435,0.8679763106523634,15371.31731870359,-18.268703540444008,12127.064528387453,3.5961909667453718,1,92,84.94833848341256,6.795838713502813,78.15249976990974,3.376805974593822e-05,1,0.8494833848341256,0.8227463426090971,-0.0061308762444048925,-0.005641539951053209
2018-03-17,57,12345.62650678392,4375.4877123873885,1602.8609534848997,17213.511566159763,0.8599805679589589,15371.31731870359,-19.684004624886995,12127.064528387453,1.8022661451569721,1,92,83.59479320366513,6.6874925364243305,76.9073006672408,0.0001082379391393431,1,0.8359479320366513,0.8084992446018806,-0.01731651332783324,-0.015933746367643442
2018-03-18,80,13434.434474152884,4382.110564177598,1605.28708543476,17239.566384133304,0.8949469259828862,15371.31731870359,-12.600630150247017,12127.064528387453,10.780596926033459,1,92,90.37699915848827,7.229660638730993,83.14733851975728,0.0005427108131197826,1,0.9037699915848827,0.879803881806853,0.08819382044083901,0.0811319185669781
2018-03-19,46,12922.6731191494,4388.741465806605,1607.716166260983,17265.652870803544,0.8779496943876727,15371.31731870359,-15.929956742059549,12127.064528387453,6.560603259754738,1,92,87.20914050784238,6.97651881392125,80.23262169392113,0.0002528889358738695,1,0.8720914050784238,0.8462892870870635,-0.03809325625042759,-0.035051602511061764
2018-03-20,43,12623.809975403068,4395.380424660006,1610.1481986691151,17291.77105522599,0.8674563298446333,15371.31731870359,-17.874247771577757,12127.064528387453,4.096172209299431,1,92,85.35330120812013,6.828139582609356,78.52516162551078,0.00014823100031158276,1,0.8535330120812012,0.8267171231450007,-0.023127037339005563,-0.021280330122682045
2018-03-21,55,12391.211180493903,4402.027448127871,1612.583185366341,17317.920966473757,0.8589857286337936,15371.31731870359,-19.387447909773737,12127.064528387453,2.1781582137056166,1,92,83.90621215708671,6.712399848314374,77.19381230877234,0.0001156241101847968,1,0.8390621215708671,0.8114845264131919,-0.01842540369051604,-0.016954107580501532
2018-03-22,59,12483.876855340695,4408.682543604925,1615.021129061551,17344.102633638275,0.8614878643308866,15371.31731870359,-18.78459993698458,12127.064528387453,2.9422810946375666,1,92,84.48344735601742,6.758633211210258,77.72481414480717,4.627964253842265e-05,1,0.8448344735601743,0.8175530825997076,0.007478338759383307,0.006879528751101649
2018-03-23,58,12074.965666179292,4415.345718490513,1617.4620324653279,17370.31608582915,0.8468226414859545,15371.31731870359,-21.4448220941568,12074.965666179292,0.0,1,98,81.92732008063408,1.633631314878941,80.29368876575514,0.005119882014317,1,0.8192732008063408,0.790774013318405,-0.03275514440744165,-0.030255953744544817
2018-03-24,64,12247.91654241746,4422.016980188492,1619.905898289907,17396.561352173725,0.8521774071249875,15371.31731870359,-20.319668845074336,12074.965666179292,1.4323094658776903,1,98,83.07734626915953,1.6615195675377437,81.4158267016218,2.791616882763037e-05,1,0.8307734626915954,0.8021003443648657,0.014323094658776903,0.01403715131159644
2018-03-25,54,13231.059366276717,4428.696336107375,1622.35272924923,17422.838461817682,0.884066586282567,15371.31731870359,-13.923711989359811,12074.965666179292,9.574302172432025,1,92,89.60710422620751,7.163501447876474,82.44360277833104,0.0055074893697084374,1,0.8960710422620751,0.8664851068545771,0.08027020926003181,0.0785985379924441
2018-03-26,74,11695.75521490638,4435.3837936600785,1624.8025280588504,17449.147443924012,0.8314739215463163,15371.31731870359,-23.91182243908817,11695.75521490638,0.0,1,98,80.02939750742861,1.595247766798086,78.43414974063053,0.005562690990088299,1,0.8002939750742861,0.7659400072652641,-0.11603788546845428,-0.10688557343177363
2018-03-27,59,12500.53312949814,4442.079360264355,1627.255297436095,17475.488327674735,0.8588705072666256,15371.31731870359,-18.676240491843355,11695.75521490638,6.880940134298141,1,92,85.4211655313423,6.828873487089293,78.592292044253,0.0052388645848760835,1,0.8542116553134229,0.8186438806298258,0.06880940134298141,0.06737234306197548
2018-03-28,56,12456.02230155266,4448.783043342365,1629.7110400999034,17501.86114226921,0.8567326525348421,15371.31731870359,-18.965811170937453,11695.75521490638,6.500367634894677,1,92,85.14128569205604,6.811288098394939,78.3299975936611,1.7567820873480856e-05,1,0.8514128569205605,0.8157289236002454,-0.0035607143698891397,-0.00327646945046145
2018-03-29,68,11900.991823485198,4455.494850320959,1632.1697587709345,17528.265916925247,0.8368961221967509,15371.31731870359,-22.57663037764338,11695.75521490638,1.7547956913226193,1,98,81.64060656512356,1.6278409932195848,80.01276557190398,0.005178268836339015,1,0.8164060656512356,0.7793806895108714,-0.04455920715542372,-0.041116117738625
