date,fng,close,rainbow_mid,rainbow_min,rainbow_max,rainbow_position,fng_velocity,pos,trade,ret,turnover,strategy_ret,equity,bh_equity
2018-03-16,46,12563.176927488705,4368.872903054966,1600.4377677075358,17187.488387845435,0.8679763106523634,2.0,100.0,0,-0.0061308762444048925,0.0,-0.0061308762444048925,0.8373867522508317,0.8227463426090974
2018-03-17,57,12345.62650678392,4375.4877123873885,1602.8609534848997,17213.511566159763,0.8599805679589589,7.0,100.0,0,-0.01731651332783324,0.0,-0.01731651332783324,0.8228861333949292,0.8084992446018809
2018-03-18,80,13434.434474152884,4382.110564177598,1605.28708543476,17239.566384133304,0.8949469259828862,28.0,94.0,1,0.08819382044083901,0.06000000000000005,0.08284219121438866,0.8910558238053009,0.8798038818068532
2018-03-19,46,12922.6731191494,4388.741465806605,1607.716166260983,17265.652870803544,0.8779496943876727,6.0,100.0,1,-0.03809325625042759,0.06000000000000005,-0.038153256250427585,0.8570591426262214,0.8462892870870639
2018-03-20,43,12623.809975403068,4395.380424660006,1610.1481986691151,17291.77105522599,0.8674563298446333,9.0,100.0,0,-0.023127037339005563,0.0,-0.023127037339005563,0.8372379038329687,0.8267171231450009
2018-03-21,55,12391.211180493903,4402.027448127871,1612.583185366341,17317.920966473757,0.8589857286337936,8.0,100.0,0,-0.01842540369051604,0.0,-0.01842540369051604,0.8218114574698449,0.8114845264131922
2018-03-22,59,12483.876855340695,4408.682543604925,1615.021129061551,17344.102633638275,0.8614878643308866,6.0,100.0,0,0.007478338759383307,0.0,0.007478338759383307,0.8279572419451469,0.8175530825997078
2018-03-23,58,12074.965666179292,4415.345718490513,1617.4620324653279,17370.31608582915,0.8468226414859545,12.0,94.0,1,-0.03275514440744165,0.06000000000000005,-0.03084983574299515,0.8024148970289158,0.7907740133184054
2018-03-24,64,12247.91654241746,4422.016980188492,1619.905898289907,17396.561352173725,0.8521774071249875,7.0,100.0,1,0.014323094658776903,0.06000000000000005,0.014263094658776903,0.8138598166608519,0.8021003443648658
2018-03-25,54,13231.059366276717,4428.696336107375,1622.35272924923,17422.838461817682,0.884066586282567,26.0,94.0,1,0.08027020926003181,0.06000000000000005,0.0753939967044299,0.8752199609960482,0.8664851068545771
2018-03-26,74,11695.75521490638,4435.3837936600785,1624.8025280588504,17449.147443924012,0.8314739215463163,28.0,94.0,0,-0.11603788546845428,0.0,-0.10907561234034702,0.7797548078179095,0.7659400072652643
2018-03-27,59,12500.53312949814,4442.079360264355,1627.255297436095,17475.488327674735,0.8588705072666256,16.0,94.0,0,0.06880940134298141,0.0,0.06468083726240252,0.8301900016469558,0.8186438806298261
2018-03-28,56,12456.02230155266,4448.783043342365,1629.7110400999034,17501.86114226921,0.8567326525348421,1.0,100.0,1,-0.0035607143698891397,0.06000000000000005,-0.00362071436988914,0.8271841207782544,0.8157289236002456
2018-03-29,68,11900.991823485198,4455.494850320959,1632.1697587709345,17528.265916925247,0.8368961221967509,9.0,100.0,0,-0.04455920715542372,0.0,-0.04455920715542372,0.7903254521848192,0.7793806895108715
2018-03-30,49,11968.321796830449,4462.2147886315,1634.631456171501,17554.702680878418,0.8386377533067075,9.0,100.0,0,0.005657509419709328,0.0,0.005657509419709328,0.7947967258751909,0.7837900431033188
2018-03-31,47,12906.659577255125,4468.942865709974,1637.0961350256073,17581.17146338247,0.869798847717205,17.0,94.0,1,0.07840178400560505,0.06000000000000005,0.07363767696526874,0.8533237104282414,0.8452405807684491
2018-04-01,59,12399.950144239603,4475.679088996953,1639.5637980589388,17607.672293709194,0.8522930133079695,5.0,100.0,1,-0.03925953342013255,0.06000000000000005,-0.03931953342013255,0.8197714202778666,0.812056829939718
2018-04-02,65,12277.99593780844,4482.423465937668,1642.0344479988873,17634.205201148714,0.8474952212121982,9.0,100.0,0,-0.00983505619075542,0.0,-0.00983505619075542,0.8117089222958584,0.8040702053871741
2018-04-03,51,11534.30041912345,4489.176003981824,1644.5080875744839,17660.770215008753,0.820540141382939,8.0,100.0,0,-0.06057140941013672,0.0,-0.06057140941013672,0.7625425688416152,0.7553665397821748
2018-04-04,42,11730.26040259976,4495.936710583823,1646.9847195164805,17687.36736461552,0.827002807451833,14.0,94.0,1,0.016989325434199287,0.06000000000000005,0.015909965908147326,0.7746745951153965,0.7681997077486392
2018-04-05,69,12391.304862399556,4502.705593202655,1649.4643465573092,17713.996679313255,0.849463155075322,1.0,100.0,1,0.056353775373417125,0.06000000000000005,0.05629377537341713,0.8182839527603155,0.8114906615210307
2018-04-06,58,12612.521065385015,4509.482659301823,1651.9469714310549,17740.65818846397,0.8562835944736065,9.0,100.0,0,0.01785253493816641,0.0,0.01785253493816641,0.83289239561631,0.8259778269078306
2018-04-07,64,12723.121043941916,4516.267916349562,1654.4325968735372,17767.351921448288,0.859328074024551,17.0,94.0,1,0.008769061949116752,0.06000000000000005,0.008182918232169748,0.8397078859858342,0.8332208776405822
2018-04-08,47,11770.45046116071,4523.061371818585,1656.9212256222154,17794.07790766444,0.8259098008972634,12.0,94.0,0,-0.07487711383794604,0.0,-0.07038448700766928,0.7806054771944269,0.770831703133335
2018-04-09,70,12096.783431021697,4529.863033186302,1659.4128604162697,17820.836176529152,0.8367968219468098,5.0,100.0,1,0.027724764735028273,0.06000000000000005,0.027664764735028272,0.8022007440718852,0.7922028307530079
2018-04-10,63,12283.007941524558,4536.672907934713,1661.907503996561,17847.626757477192,0.8425995211595769,12.0,94.0,1,0.015394547779147283,0.06000000000000005,0.014410874912398446,0.8137611586493381,0.8043984350818109
2018-04-11,56,11889.569261594525,4543.491003550365,1664.4051591056168,17874.449679961228,0.8282530669082918,14.0,94.0,0,-0.03203113453993256,0.0,-0.030109266467536606,0.7892594070826338,0.7786326405839942
2018-04-12,70,11631.036997532485,4550.317327524507,1666.9058284876867,17901.304973452414,0.8183598013884554,1.0,100.0,1,-0.021744460070319493,0.06000000000000005,-0.021804460070319494,0.7720500318557765,0.7617016942213681
2018-04-13,65,12403.105230628811,4557.1518873529,1669.4095148886731,17928.192667439667,0.8448009936386036,7.0,100.0,0,0.06637999975927511,0.0,0.06637999975927511,0.8232987127845113,0.812263452500422
2018-04-14,58,11895.063742011123,4563.994690535969,1671.9162210561872,17955.11279143024,0.8265509810777635,6.0,100.0,0,-0.040960830305874274,0.0,-0.040960830305874274,0.7895757139191002,0.7789924670588886
2018-04-15,58,10702.281784296623,4570.845744578801,1674.4259497395476,17982.065374949743,0.7814074143091169,11.0,94.0,1,-0.10027537334682946,0.06000000000000005,-0.09431885094601969,0.7151038398473675,0.7008787065901908
2018-04-16,59,11484.31970921634,4577.705056991034,1676.9387036897406,18009.050447541675,0.810484443595916,11.0,94.0,0,0.07307207385131598,0.0,0.06868774942023702,0.7642227132082526,0.752093367198964
2018-04-17,62,12234.508422720211,4584.572635286859,1679.45448565942,18036.06803876745,0.8365085814161002,1.0,100.0,1,0.0653228691379808,0.06000000000000005,0.0652628691379808,0.8140980801326355,0.8012222638040453
2018-04-18,40,11555.887049900037,4591.448486985279,1681.9732984030027,18063.11817820742,0.8118386056872824,16.0,94.0,1,-0.05546780870737189,0.06000000000000005,-0.05219974018492957,0.771602371864662,0.756780220543275
2018-04-19,62,11862.639180017752,4598.332619609699,1684.4951446765176,18090.20089545925,0.8222436886260048,8.0,100.0,1,0.026545095914585648,0.06000000000000005,0.026485095914585647,0.7920383346914194,0.7768690240838575
2018-04-20,47,11010.617793312016,4605.225040688302,1687.0200272377444,18117.316220139397,0.7902156062592162,18.0,94.0,1,-0.07182393173864199,0.06000000000000005,-0.06757449583432347,0.7385167435431895,0.7210712363281931
2018-04-21,58,11573.316538936388,4612.125757753785,1689.5479488461162,18144.464181882082,0.8105806868642091,0.0,100.0,1,0.05110510201944907,0.06000000000000005,0.05104510201944907,0.776214406060423,0.7579216554240357
2018-04-22,50,11224.562754055029,4619.034778343547,1692.078912262789,18171.644810340025,0.7970609512408218,8.0,100.0,0,-0.030134299334856895,0.0,-0.030134299334856895,0.7528237288001701,0.7350822173871175
2018-04-23,44,11138.872258131169,4625.952109999653,1694.612920250627,18198.858135184302,0.793202356783884,15.0,94.0,1,-0.007634194560754981,0.06000000000000005,-0.007236142887109682,0.7473761887297653,0.7294704567214331
2018-04-24,56,11533.386246604072,4632.877760268607,1697.1499755741215,18226.10418610345,0.8072336605998482,6.0,100.0,1,0.03541776755585957,0.06000000000000005,0.03535776755585957,0.7738017422876566,0.7553066717964595
2018-04-25,51,11908.591247623475,4639.8117367017285,1699.6900809995284,18253.382992804956,0.8200895029551826,11.0,94.0,1,0.03253207626943744,0.06000000000000005,0.03052015169327119,0.7974182888427934,0.7798783660501568
2018-04-26,54,10195.671005460788,4646.754046854855,1702.2332392947567,18280.69458501407,0.7540413514766785,8.0,100.0,1,-0.14383903238802687,0.06000000000000005,-0.14389903238802687,0.6826705686697992,0.6677014164971469
2018-04-27,36,11275.61462051383,4653.704698288601,1704.7794532294674,18308.038992474845,0.79582251255397,11.0,94.0,1,0.10592177939780778,0.06000000000000005,0.0995064726339393,0.7506007089291364,0.7384255386389614
2018-04-28,59,11805.98424543665,4660.663698567984,1707.328725574933,18335.41624494865,0.8145553199296295,1.0,100.0,1,0.04703687051860683,0.06000000000000005,0.046976870518606835,0.785861581243675,0.7731587650875548
2018-04-29,62,11280.939467014428,4667.63105526284,1709.8810591041918,18362.82637221582,0.7947626849138169,12.0,94.0,1,-0.04447276631130237,0.06000000000000005,-0.04186440033262422,0.7529619574004607,0.7387742560062808
2018-04-30,51,12280.156046528788,4674.606775947595,1712.4364565919634,18390.26940407473,0.8298848763938157,7.0,100.0,1,0.08857565297961911,0.06000000000000005,0.08851565297961911,0.8196108767285747,0.8042116681365694
2018-05-01,57,10838.761877814955,4681.590868201307,1714.9949208146643,18417.745370341996,0.7766608345545104,1.0,100.0,0,-0.11737588376340458,0.0,-0.11737588376340458,0.7234083257304594,0.7098166128561978
2018-05-02,50,10573.12153991398,4688.583339607621,1717.5564545503917,18445.254300852273,0.765579432451348,1.0,100.0,0,-0.02450836552140645,0.0,-0.02450836552140645,0.7056787700622287,0.6924201678551515
2018-05-03,56,11068.197033646304,4695.5841977548935,1720.121060578968,18472.796225458744,0.784227499031333,2.0,100.0,0,0.04682396696788094,0.0,0.04682396696788094,0.7387214494815573,0.7248420269226956
2018-05-04,74,11753.851164915202,4702.593450236146,1722.6887416819247,18500.371174032956,0.8089182403364332,38.0,94.0,1,0.061948132038539994,0.06000000000000005,0.058171244116227594,0.7816937952532425,0.7697446365135857
2018-05-05,62,10912.59978645245,4709.611104648917,1725.2595006424485,18527.979176464218,0.777007073608192,3.0,100.0,1,-0.07157240351773853,0.06000000000000005,-0.07163240351773853,0.7256991898843498,0.7146521627834204
2018-05-06,62,11220.214308316594,4716.637168595489,1727.8333402454634,18555.620262660505,0.7880893181942382,0.0,100.0,0,0.02818893094989461,0.0,0.02818893094989461,0.7461558742383941,0.7347974432533151
2018-05-07,44,10686.396503659062,4723.671649682776,1730.4102632775905,18583.294462548012,0.7669276706720639,7.0,100.0,0,-0.047576435706923936,0.0,-0.047576435706923936,0.7106564372603476,0.6998383999367617
2018-05-08,60,11123.289788251022,4730.714555522323,1732.9902725271472,18611.00180607116,0.7831792261309122,3.0,100.0,0,0.04088312504990488,0.0,0.04088312504990488,0.7397102932523822,0.7284499807561017
2018-05-09,59,11365.16724518108,4737.765893730384,1735.5733707841757,18638.74232319288,0.79161370586623,9.0,100.0,0,0.021745136693781086,0.0,0.021745136693781086,0.7557953946929522,0.7442902251622253
2018-05-10,85,11093.22611724454,4744.825671927727,1738.159560840372,18666.516043893876,0.7807844966231602,29.0,94.0,1,-0.023927595790712575,0.06000000000000005,-0.02255194004326982,0.7387507422668573,0.7264811495035651
2018-05-11,65,10919.510099480642,4751.8938977399075,1740.7488454891857,18694.322998173677,0.773508670024002,9.0,100.0,1,-0.01565964814273957,0.06000000000000005,-0.01571964814273957,0.7271378405332347,0.7151047103200063
2018-05-12,75,10298.37087685436,4758.970578797032,1743.3412275257344,18722.16321604973,0.7482113098661516,13.0,94.0,1,-0.05688343313642108,0.06000000000000005,-0.05353042714823581,0.6882138413338449,0.6744270993449785
2018-05-13,59,10143.394118086566,4766.0557227340005,1745.93670974689,18750.036727558316,0.7411972374656796,3.0,100.0,1,-0.01504866746604605,0.06000000000000005,-0.01510866746604605,0.6778158472596016,0.6642778701968459
2018-05-14,36,10328.61098701379,4773.149337190183,1748.5352949511637,18777.943562753324,0.7481932590667205,8.0,100.0,0,0.018259851364442747,0.0,0.018259851364442747,0.6901926638830258,0.6764074853713289
