date,close,rainbow_position_v2,rainbow_v2_fire_sale,rainbow_v2_buy,rainbow_v2_accumulate,rainbow_v2_still_cheap,rainbow_v2_is_bubble,rainbow_v2_fomo,rainbow_v2_sell,rainbow_v2_max_bubble
2018-01-31,14306.23284392119,0.9608049268188423,1642.478196731446,3640.2520239403657,5638.025851149286,7635.799678358206,9633.573505567127,11631.347332776048,13629.121159984967,15626.894987193888
2018-02-01,13316.965914967092,0.928697324516475,1645.6969237607593,3644.2986745094036,5642.900425258048,7641.502176006692,9640.103926755337,11638.705677503982,13637.307428252625,15635.90917900127
2018-02-02,13342.05202881204,0.9292332737267325,1648.920040657982,3648.352319520162,5647.784598382342,7647.216877244521,9646.649156106701,11646.081434968883,13645.51371383106,15644.945992693241
2018-02-03,14400.642809449131,0.9628870891210966,1652.1475499595524,3652.412963521755,5652.678377083958,7652.943790646162,9653.209204208364,11653.474617770567,13653.74003133277,15654.005444894974
2018-02-04,13925.335664371256,0.947671353151544,1655.3794541987068,3656.4806110712516,5657.581767943796,7658.682924816339,9659.784081688886,11660.88523856143,13661.986395433973,15663.087552306519
2018-02-05,14002.166647089272,0.9498305156336709,1658.6157559052049,3660.555266732999,5662.4947775607925,7664.434288388587,9666.37379921638,11668.313310044176,13670.252820871969,15672.192331699764
2018-02-06,13449.247933435126,0.9315907288898202,1661.8564576052672,3664.636935079455,5667.417412553642,7670.197890027828,9672.978367502017,11675.758844976204,13678.53932245039,15681.319799924579
2018-02-07,15138.764715453995,0.9840427129417413,1665.1015618219476,3668.72562069092,5672.349679559893,7675.9737384288655,9679.597797297838,11683.22185616681,13686.845915035783,15690.469973904756
2018-02-08,13808.643423090538,0.9427499743793926,1668.35107107491,3672.8213281552053,5677.291585235501,7681.7618423157965,9686.232099396093,11690.70235647639,13695.172613556684,15699.64287063698
2018-02-09,14101.912483290353,0.9518339587140618,1671.604987880204,3676.9240620683204,5682.243136256437,7687.562210444554,9692.88128463267,11698.200358820788,13703.519433008903,15708.83850719702
2018-02-10,13725.52440088688,0.9394603756535569,1674.8633147506384,3681.033827034063,5687.204339317488,7693.374851600913,9699.545363884337,11705.715876167762,13711.886388451187,15718.056900734611
2018-02-11,13552.78273667094,0.9335010523998242,1678.126054195667,3685.150627663631,5692.175201131595,7699.199774599559,9706.224348067522,11713.248921535487,13720.27349500345,15727.298068471415
2018-02-12,14674.858352055217,0.9687657816823542,1681.3932087209962,3689.2744685763173,5697.155728431638,7705.036988286959,9712.91824814228,11720.7995079976,13728.680767852922,15736.562027708243
2018-02-13,13675.6222323513,0.9369300794515035,1684.664780829348,3693.405354399284,5702.14592796922,7710.886501539156,9719.62707510909,11728.367648679026,13737.108222248962,15745.848795818898
2018-02-14,13724.68938518998,0.9382307226321238,1687.9407730196276,3697.5432897669994,5707.145806514371,7716.748323261743,9726.350840009114,11735.953356756487,13745.555873503858,15755.15839025123
2018-02-15,12542.201229057811,0.8975675298064786,1691.221187787523,3701.688279322639,5712.155370857756,7722.622462392872,9733.089553927988,11743.556645463104,13754.02373699822,15764.490828533337
2018-02-16,13337.068131775017,0.92478310937832,1694.5060276252766,3705.840327715978,5717.17462780668,7728.508927897381,9739.843227988084,11751.177528078786,13762.511828169487,15773.84612826019
2018-02-17,13917.11435263124,0.943565066780273,1697.7952950216807,3709.9994396053053,5722.203584188929,7734.407728772553,9746.611873356178,11758.816017939804,13771.020162523426,15783.224307107052
2018-02-18,14467.630990786338,0.9606739311438519,1701.0889924619567,3714.1656196565846,5727.242246851212,7740.31887404584,9753.395501240468,11766.472128435096,13779.548755629723,15792.625382824352
2018-02-19,14124.257840725068,0.9495962148936679,1704.3871224279726,3718.3388725432064,5732.29062265844,7746.242372773674,9760.194122888908,11774.145873004141,13788.097623119374,15802.04937323461
2018-02-20,13948.893330825857,0.9436837947163689,1707.689687398291,3722.5192029467657,5737.348718495241,7752.178234043715,9767.00774959219,11781.837265140666,13796.66678068914,15811.496296237616
2018-02-21,14197.195065147276,0.9513134165952191,1710.9966898475495,3726.706615556539,5742.4165412655275,7758.126466974517,9773.836392683506,11789.546318392495,13805.256244101485,15820.966169810474
2018-02-22,13570.677309935258,0.930710934744601,1714.3081322473463,3730.9011150689103,5747.494097890474,7764.087080712039,9780.680063533604,11797.273046355169,13813.866029176732,15830.459011998297
2018-02-23,13490.85777302302,0.9277435558567376,1717.6240170658439,3735.102706188817,5752.58139531179,7770.060084434764,9787.538773557737,11805.017462680711,13822.496151803683,15839.974840926658
2018-02-24,12271.371266984524,0.8847571199012622,1720.9443467673127,3739.311393628617,5757.678440489921,7776.045487351225,9794.41253421253,11812.779581073835,13831.146627935137,15849.513674796443
2018-02-25,13083.670378495815,0.9133022413056896,1724.2691238128536,3743.527182107973,5762.785240403093,7782.043298698212,9801.301356993332,11820.559415288453,13839.817473583571,15859.075531878692
2018-02-26,12388.905449439337,0.8883733682694606,1727.5983506601112,3747.7500763550934,5767.901802050076,7788.053527745059,9808.20525344004,11828.356979135024,13848.508704830007,15868.66043052499
2018-02-27,13945.360098003,0.9414316352789778,1730.9320297630418,3751.9800811056466,5773.028132448252,7794.076183790857,9815.124235133462,11836.172286476069,13857.220337818671,15878.268389161278
2018-02-28,12917.307939123166,0.9065497226392069,1734.2701635721867,3756.217201102406,5778.164238632625,7800.111276162844,9822.058313693062,11844.00535122328,13865.9523887535,15887.899426283719
2018-03-01,13133.01877649098,0.9137011747990331,1737.6127545346685,3760.461441096584,5783.310127658499,7806.158814220415,9829.00750078233,11851.856187344247,13874.704873906161,15897.553560468077
2018-03-02,13287.135668946888,0.9186482740764872,1740.9598050940128,3764.712805846947,5788.465806599881,7812.218807352815,9835.971808105749,11859.724808858684,13883.477809611617,15907.230810364552
2018-03-03,12422.225595072669,0.887881728177048,1744.3113176901982,3768.971300119707,5793.631282549216,7818.291264978724,9842.951247408233,11867.611229837743,13892.271212267251,15916.931194696761
2018-03-04,13407.053935119391,0.9220653603817157,1747.6672947598204,3773.236928688968,5798.806562618116,7824.376196547264,9849.94583047641,11875.515464405558,13901.085098334706,15926.654732263854
2018-03-05,12639.661907978552,0.895052555537004,1751.0277387359727,3777.509696336476,5803.99165393698,7830.473611537483,9856.955569137986,11883.437526738491,13909.919484338992,15936.401441939497
2018-03-06,12609.305800795702,0.8936232682674141,1754.3926520478376,3781.7896078517224,5809.186563655607,7836.583519459491,9863.980475263377,11891.377431067263,13918.774386871146,15946.171342675032
2018-03-07,13169.367838333115,0.9129839736624596,1757.762037121539,3786.076668031933,5814.391298942327,7842.705929852721,9871.020560763114,11899.335191673508,13927.649822583902,15955.964453494296
2018-03-08,13315.857493571528,0.9176715621610203,1761.135896379621,3790.370881682071,5819.605866984521,7848.84085228697,9878.07583758942,11907.31082289187,13936.54580819432,15965.78079349677
2018-03-09,13997.656845809066,0.9400079056521621,1764.5142322406953,3794.6722536143925,5824.83027498809,7854.988296361788,9885.146317735485,11915.304339109183,13945.462360482881,15975.62038185658
2018-03-10,12178.828285560754,0.8764779711041492,1767.8970471203559,3798.9807886495346,5830.064530178713,7861.148271707892,9892.23201323707,11923.315754766249,13954.399496295428,15985.483237824606
2018-03-11,12294.51605036532,0.8804205093924483,1771.2843434301335,3803.2964916153196,5835.308639800506,7867.320787985693,9899.332936170878,11931.345084356066,13963.357232541252,15995.369380726439
2018-03-12,12211.759992506995,0.876997638799495,1774.6761235782403,3807.619367347106,5840.562611115972,7873.505854884837,9906.449098653702,11939.392342422569,13972.335586191433,16005.2788299603
2018-03-13,12534.627927452651,0.888515501430861,1778.072389969565,3811.949420688081,5845.826451406597,7879.703482125113,9913.58051284363,11947.457543562145,13981.33457428066,16015.211604999178
2018-03-14,12127.064528387453,0.8731195613816415,1781.473145005143,3816.2866564895644,5851.100167973986,7885.913679458407,9920.72719094283,11955.54070242725,13990.35421391167,16025.167725396093
2018-03-15,12640.675343666424,0.8916554380510247,1784.8783910823813,3820.631079610157,5856.383768137934,7892.136456665709,9927.889145193485,11963.641833721264,13999.394522249037,16035.147210776813
2018-03-16,12563.176927488705,0.8885049780353235,1788.2881305952862,3824.9826949157896,5861.677259236293,7898.371823556797,9935.066387877301,11971.760952197805,14008.455516518308,16045.150080838812
2018-03-17,12345.62650678392,0.8801889635670744,1791.702365934457,3829.341507280472,5866.980648626486,7904.619789972501,9942.258931318516,11979.898072664531,14017.537214010546,16055.176355356562
2018-03-18,13434.434474152884,0.9183988071059062,1795.1210994864355,3833.7075215864916,5872.293943686547,7910.880365786603,9949.466787886658,11988.053209986716,14026.63963208677,16065.226054186827
2018-03-19,12922.6731191494,0.9003333401545015,1798.5443336345184,3838.080742722563,5877.6171518106075,7917.153560898652,9956.689969986697,11996.226379074742,14035.762788162787,16075.299197250832
2018-03-20,12623.809975403068,0.8892993498431305,1801.972070758342,3842.461175585429,5882.950280412516,7923.439385239603,9963.92849006669,12004.417594893777,14044.906699720865,16085.395804547952
2018-03-21,12391.211180493903,0.8804467895786535,1805.4043132341105,3846.84882508006,5888.29333692601,7929.73784877196,9971.18236061791,12012.62687246386,14054.07138430981,16095.515896155759
2018-03-22,12483.876855340695,0.8834966429456517,1808.8410634338222,3851.2436961183976,5893.646328802974,7936.04896148755,9978.451594172124,12020.8542268567,14063.256859541276,16105.659492225852
2018-03-23,12074.965666179292,0.8678997361134964,1812.282323726858,3855.645793620719,5899.00926351458,7942.3727334084415,9985.736203302302,12029.099673196164,14072.463143090024,16115.826612983887
2018-03-24,12247.91654241746,0.8740454542490207,1815.728096477964,3860.0551225143654,5904.382148550767,7948.7091745871685,9993.03620062357,12037.363226659972,14081.690252696373,16126.017278732776
2018-03-25,13231.059366276717,0.90905680118521,1819.1783840490807,3864.471687734261,5909.764991419442,7955.058295104623,10000.351598789803,12045.644902474984,14090.938206160165,16136.231509845345
2018-03-26,11695.75521490638,0.8521717226913599,1822.6331887979727,3868.8954942235523,5915.157799649132,7961.420105074712,10007.68241050029,12053.94471592587,14100.20702135145,16146.46932677703
2018-03-27,12500.53312949814,0.8823179785263073,1826.0925130791725,3873.3265469330654,5920.560580786958,7967.79461464085,10015.028648494745,12062.262682348639,14109.49671620253,16156.730750056424
2018-03-28,12456.02230155266,0.8803208368648794,1829.5563592433193,3877.764850820142,5925.973342396964,7974.181833973786,10022.390325550608,12070.598817127431,14118.807308704252,16167.015800281075
2018-03-29,11900.991823485198,0.8590270374689425,1833.0247296375705,3882.210410851259,5931.396092064948,7980.581773278636,10029.767454492325,12078.953135706015,14128.138816919702,16177.324498133392
2018-03-30,11968.321796830449,0.861244585623438,1836.497626605295,3886.6632319992095,5936.828837393125,7986.99444278704,10037.160048180953,12087.325653574868,14137.491258968783,16187.656864362698
2018-03-31,12906.659577255125,0.8955720045727825,1839.975052486427,3891.1233192453697,5942.271586004312,7993.419852763254,10044.568119522197,12095.716386281141,14146.864653040082,16198.012919799026
2018-04-01,12399.950144239603,0.8767936062307441,1843.4570096172813,3895.5906775786434,5947.724345540006,7999.858013501368,10051.99168146273,12104.125349424094,14156.259017385455,16208.392685346818
2018-04-02,12277.99593780844,0.8718783231326824,1846.9435003301835,3900.0653119945446,5953.187123658905,8006.308935323265,10059.430746987628,12112.552558651989,14165.674370316348,16218.79618198071
2018-04-03,11534.30041912345,0.842733082029281,1850.4345269540656,3904.547227497983,5958.6599280419005,8012.772628585818,10066.885329129736,12120.998029673654,14175.110730217571,16229.223430761489
2018-04-04,11730.26040259976,0.8501092104107015,1853.9300918141603,3909.036429099527,5964.142766384894,8019.249103670261,10074.355440955627,12129.461778240995,14184.568115526361,16239.674452811729
2018-04-05,12391.304862399556,0.8750029661890018,1857.430197231992,3913.532921819189,5969.6356464063865,8025.738370993584,10081.841095580781,12137.94382016798,14194.046544755176,16250.149269342375
2018-04-06,12612.521065385015,0.8827967296765077,1860.9348455256152,3918.0367106833,5975.138575840985,8032.24044099867,10089.342306156355,12146.444171314042,14203.546036471726,16260.647901629412
2018-04-07,12723.121043941916,0.886461256993309,1864.4440390090604,3922.5478007266206,5980.651562444181,8038.755324161741,10096.859085879301,12154.962847596862,14213.066609314421,16271.170371031982
2018-04-08,11770.45046116071,0.8501519256580167,1867.9577799930576,3927.066196990991,5986.174613988925,8045.283030986858,10104.391447984792,12163.499864982727,14222.608281980658,16281.716698978593
2018-04-09,12096.783431021697,0.8624042875305777,1871.4760707842981,3931.591904526077,5991.707738267855,8051.823572009634,10111.939405751413,12172.055239493193,14232.17107323497,16292.28690697675
2018-04-10,12283.007941524558,0.8690892944843507,1874.9989136861018,3936.124928389334,5997.250943092566,8058.376957795799,10119.50297249903,12180.628987202264,14241.755001905496,16302.88101660873
2018-04-11,11889.569261594525,0.8536522490330869,1878.52631099798,3940.6652736462543,6002.804236294529,8064.943198942803,10127.082161591077,12189.221124239353,14251.360086887626,16313.499049535902
2018-04-12,11631.036997532485,0.8430906750742341,1882.0582650155081,3945.2129453681246,6008.367625720742,8071.522306073358,10134.676986425975,12197.831666778593,14260.986347131207,16324.141027483825
2018-04-13,12403.105230628811,0.8724667159225228,1885.5947780309937,3949.7679486362686,6013.941119241543,8078.114289846818,10142.287460452093,12206.460631057369,14270.633801662643,16334.80697226792
2018-04-14,11895.063742011123,0.8527092005839408,1889.1358523327328,3954.3302885379053,6019.524724743077,8084.71916094825,10149.913597153422,12215.108033358594,14280.302469563767,16345.49690576894
2018-04-15,10702.281784296623,0.8033255359392882,1892.6814902054969,3958.8999701684033,6025.11845013131,8091.336930094217,10157.555410057124,12223.773890020033,14289.992369982938,16356.210849945846
2018-04-16,11484.31970921634,0.8356304432765389,1896.2316939301545,3963.476998631275,6030.722303332395,8097.967608033516,10165.212912734636,12232.458217435758,14299.703522136877,16366.948826838
2018-04-17,12234.508422720211,0.8646070327155408,1899.7864657840998,3968.0613790368607,6036.336292289621,8104.611205542382,10172.886118795142,12241.161032047903,14309.435945300664,16377.710858553424
2018-04-18,11555.887049900037,0.8377194011599528,1903.3458080408736,3972.6531165035444,6041.960424966215,8111.267733428886,10180.575041891556,12249.88235035423,14319.189658816897,16388.49696727957
2018-04-19,11862.639180017752,0.8494971888485349,1906.909722970219,3977.2522161571987,6047.594709344178,8117.937202531158,10188.279695718136,12258.622188905116,14328.964682092095,16399.307175279075
2018-04-20,11010.617793312016,0.8144473648430893,1910.4782128381369,3981.8586831312323,6053.239153424328,8124.619623717424,10196.00009401052,12267.380564303618,14338.761034596711,16410.14150488981
2018-04-21,11573.316538936388,0.837224902338165,1914.051279907254,3986.4725225669195,6058.893765226585,8131.315007886251,10203.736250545917,12276.157493205581,14348.578735865249,16420.999978524913
2018-04-22,11224.562754055029,0.8225813538729476,1917.6289264359439,3991.093739612954,6064.558552789964,8138.023365966974,10211.488179143984,12284.952992320996,14358.417805498004,16431.882618675016
2018-04-23,11138.872258131169,0.8186033887382862,1921.2111546791937,3995.7223394257444,6070.233524172295,8144.744708918845,10219.255893665395,12293.767078411947,14368.278263158496,16442.78944790505
2018-04-24,11533.386246604072,0.83441274590698,1924.7979668882242,4000.358327169245,6075.918687450266,8151.479047731286,10227.039408012306,12302.599768293327,14378.160128574347,16453.720488855368
2018-04-25,11908.591247623475,0.8489380826554646,1928.3893653101682,4005.0017080149946,6081.6140507198215,8158.2263934246475,10234.838736129474,12311.451078834301,14388.063421539127,16464.675764243955
2018-04-26,10195.671005460788,0.7760870424149653,1931.9853521888194,4009.652487142462,6087.319622096105,8164.986757049748,10242.65389200339,12320.321026957034,14397.988161910676,16475.65529686432
2018-04-27,11275.61462051383,0.8226498426640328,1935.5859297640595,4014.3106697380967,6093.035409712134,8171.760149686172,10250.484889660209,12329.209629634246,14407.934369608283,16486.65910958232
2018-04-28,11805.98424543665,0.8437078055052074,1939.1911002719785,4018.976260996516,6098.761421721054,8178.546582445591,10258.331743170129,12338.116903894668,14417.902064619204,16497.687225343743
2018-04-29,11280.939467014428,0.8220475548718862,1942.8008659449308,4023.649266119949,6104.4976662949675,8185.346066469986,10266.194466645005,12347.042866820026,14427.891266995042,16508.739667170063
2018-04-30,12280.156046528788,0.8613204877416946,1946.415229011466,4028.3296903177197,6110.244151623973,8192.158612930227,10274.07307423648,12355.987535542734,14437.901996848987,16519.81645815524
2018-05-01,10838.761877814955,0.8025140303338933,1950.034191696386,4033.0175388076877,6116.000885918989,8198.98423303029,10281.967580141592,12364.950927252896,14447.934274364196,16530.9176214755
2018-05-02,10573.12153991398,0.7904738542688979,1953.6577562205478,4037.7128168142426,6121.767877407938,8205.822938001633,10289.877998595328,12373.933059189025,14457.988119782718,16542.043180376415
2018-05-03,11068.197033646304,0.8114757174120322,1957.2859248015595,4042.415529570447,6127.545134339333,8212.67473910822,10297.804343877107,12382.933948645996,14468.063553414882,16553.19315818377
2018-05-04,11753.851164915202,0.8392228154053074,1960.9186996524968,4047.125682315706,6133.332664978915,8219.539647642123,10305.746630305333,12391.953612968544,14478.16059563175,16564.36757829496
2018-05-05,10912.59978645245,0.803995489739479,1964.5560829832382,4051.843280298782,6139.130477614325,8226.417674929868,10313.704872245411,12400.992069560954,14488.279266876498,16575.56646419204
2018-05-06,11220.214308316594,0.8166118885065033,1968.1980769993716,4056.5683287739157,6144.93858054846,8233.308832323004,10321.679084097548,12410.049335872092,14498.419587646637,16586.78983942118
2018-05-07,10686.396503659062,0.7933108934085722,1971.844683903214,4061.300833005434,6150.756982107654,8240.213131209875,10329.669280312093,12419.125429414315,14508.581578516536,16598.037727618757
2018-05-08,11123.289788251022,0.8116978869822927,1975.4959058929715,4066.040798263314,6156.585690633658,8247.130583004,10337.675475374343,12428.220367744687,14518.76526011503,16609.310152485374
2018-05-09,11365.16724518108,0.8213841091890197,1979.151745163053,4070.788229825628,6162.424714488203,8254.06119915078,10345.697683813354,12437.33416847593,14528.970653138505,16620.607137801082
2018-05-10,11093.22611724454,0.8095786838729537,1982.8122039039995,4075.543132978495,6168.274062052991,8261.004991127485,10353.735920201982,12446.466849276478,14539.197778350972,16631.928707425468
2018-05-11,10919.510099480642,0.8017282086091138,1986.4772843027379,4080.3055130156827,6174.133741728628,8267.961970441573,10361.790199154519,12455.618427867465,14549.446656580409,16643.274885293355
2018-05-12,10298.37087685436,0.7737313014295227,1990.1469885421209,4085.0753752380697,6180.003761934018,8274.932148629967,10369.860535325915,12464.788922021864,14559.717308717813,16654.64569541376
2018-05-13,10143.394118086566,0.7661442985009147,1993.8213188014397,4089.8527249545537,6185.884131107668,8281.915537260782,10377.946943413895,12473.97834956701,14570.009755720124,16666.04116187324
2018-05-14,10328.61098701379,0.7742206038144532,1997.5002772560292,4094.6375674817264,6191.7748577074235,8288.91214793312,10386.049438158818,12483.186728384517,14580.324018610212,16677.46130883591
2018-05-15,10142.46091864518,0.7651992930864884,2001.1838660771946,4099.429908143036,6197.675950208877,8295.921992274718,10394.16803434056,12492.414076406403,14590.660118472242,16688.906160538085
2018-05-16,10693.304688260088,0.7896958738122397,2004.8720874329251,4104.229752270812,6203.587417108698,8302.945081946586,10402.302746784471,12501.660411622359,14601.018076460245,16700.375741298132
2018-05-17,9774.735688401715,0.7468643495679217,2008.5649434868415,4109.037105203968,6209.5092669210935,8309.98142863822,10410.453590355346,12510.925752072473,14611.397913789599,16711.870075506726
2018-05-18,11436.071393088963,0.8205303195500953,2012.2624363988432,4113.851972289969,6215.441508181095,8317.03104407222,10418.620579963346,12520.210115854472,14621.799651745598,16723.389187636723
2018-05-19,10159.629997837936,0.7641862688457122,2015.9645683252359,4118.674358882606,6221.384149439976,8324.093939997347,10426.803730554717,12529.513521112087,14632.223311669457,16734.933102226827
2018-05-20,9692.75667051844,0.7414918653574802,2019.6713414181986,4123.504270344829,6227.337199271459,8331.17012819809,10435.003057124719,12538.835986051352,14642.668914977981,16746.50184390461
2018-05-21,10399.345236356286,0.7743076541281787,2023.3827578260402,4128.341712046476,6233.30066626691,8338.259620487346,10443.218574707782,12548.177528928218,14653.136483148652,16758.095437369087
2018-05-22,9936.396797429174,0.752305840045593,2027.0988196935245,4133.186689364399,6239.274559035273,8345.362428706148,10451.450298377024,12557.538168047899,14663.626037718772,16769.713907389647
2018-05-23,9973.777312883873,0.7536215460797361,2030.8195291612037,4138.039207684569,6245.258886207935,8352.4785647313,10459.698243254665,12566.917921778033,14674.137600301397,16781.357278824762
2018-05-24,11085.789933238388,0.8032400504009941,2034.5448883658737,4142.899272399023,6251.253656432173,8359.608040465322,10467.962424498472,12576.316808531621,14684.67119256477,16793.02557659792
2018-05-25,10077.38746584549,0.7575955791044504,2038.274899440504,4147.766888908794,6257.2588783770825,8366.750867845372,10476.242857313662,12585.734846781952,14695.22683625024,16804.71882571853
2018-05-26,9417.099335633857,0.7249935834100327,2042.0095645142305,4152.642062621557,6263.274560728883,8373.90705883621,10484.539556943535,12595.172055050862,14705.804553158188,16816.437051265515
2018-05-27,10615.401430055408,0.7813548402763332,2045.7488857122178,4157.524798953882,6269.300712195547,8381.076625437212,10492.852538678875,12604.62845192054,14716.404365162205,16828.18027840387
2018-05-28,9755.64878997097,0.7408045615976474,2049.492865155517,4162.415103327973,6275.33734150043,8388.259579672886,10501.181817845341,12614.104056017799,14727.026294190255,16839.948532362712
2018-05-29,10436.243148354451,0.7723698050300319,2053.241504961998,4167.312981175619,6281.38445738924,8395.45593360286,10509.527409816481,12623.598886030102,14737.670362243722,16851.741838457343
2018-05-30,10943.577424680228,0.7944766884570277,2056.994807244737,4172.218437935722,6287.4420686267085,8402.665699317695,10517.88933000868,12633.112960699667,14748.336591390653,16863.56022208164
2018-05-31,10601.406197767805,0.7789263637135404,2060.752774113617,4177.131479054583,6293.51018399555,8409.888888936515,10526.267593877481,12642.646298818448,14759.025003759414,16875.40370870038
2018-06-01,9632.135894585255,0.7328521403390189,2064.5154076740478,4182.052109985585,6299.588812297123,8417.12551460866,10534.662216920198,12652.198919231738,14769.735621543274,16887.272323854813
2018-06-02,9923.741439374931,0.7465733379417767,2068.2827100283066,4186.980336191315,6305.677962354322,8424.375588517329,10543.073214680337,12661.770840843345,14780.46846700635,16899.16609316936
2018-06-03,9987.754798374546,0.749165319876103,2072.0546832739137,4191.916163140429,6311.777643006943,8431.639122873457,10551.500602739972,12671.362082606487,14791.223562473002,16911.085042339517
